trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	28/18	1.6	1	numeric	numeric	informative	-1	1.0	3.8	1.4	5.2	0.5	4.2
baseline	9	9.0	16	word	numeric	informative	7	3.0	3.4	2.1	4.7	0.5	4.3
math	21-30	-9.0	-7	numeric	numeric	noninformative	2	1.2	6.3	1.5	3.7	0.5	2.3
baseline	8	8.0	15	word	numeric	noninformative	7	2.1	5.6	2.8	3.1	0.5	5.1
baseline	17	17.0	22	numeric	word	noninformative	5	1.5	6.9	1.5	5.4	0.5	5.5
math	4+17	21.0	14	word	word	informative	-7	2.9	4.4	1.8	4.1	0.5	7.2
math	27/3	9.0	10	numeric	word	informative	1	1.4	3.5	1.6	4.4	0.5	5.9
math	26-10	16.0	12	numeric	word	informative	-4	1.9	4.3	2.3	5.2	0.5	4.0
math	28+18	46.0	44	word	numeric	informative	-2	1.7	4.8	2.0	7.5	0.5	3.3
baseline	15	15.0	15	word	word	informative	0	1.4	3.5	1.9	3.0	0.5	4.3
math	5*21	105.0	103	numeric	word	noninformative	-2	1.8	3.0	1.9	6.1	0.5	4.5
math	3*7	21.0	28	word	numeric	noninformative	7	2.0	5.1	1.3	5.4	0.5	4.1
baseline	16	16.0	22	word	numeric	noninformative	6	2.6	4.2	1.1	4.1	0.5	4.5
math	8*14	112.0	105	numeric	word	noninformative	-7	1.6	5.3	2.7	5.8	0.5	4.0
math	10+16	26.0	24	numeric	word	informative	-2	2.5	3.0	2.2	6.3	0.5	5.6
math	11/2	5.5	8	numeric	word	informative	2	2.9	3.8	2.5	4.0	0.5	4.9
math	27-7	20.0	19	numeric	word	noninformative	-1	3.0	4.7	1.4	4.2	0.5	4.7
baseline	26	26.0	25	numeric	numeric	noninformative	-1	1.4	4.2	2.1	2.9	0.5	4.3
math	4-10	-6.0	-11	word	numeric	informative	-5	2.1	4.8	2.0	3.1	0.5	4.1
math	8+7	15.0	14	numeric	numeric	informative	-1	2.7	3.4	2.4	6.0	0.5	5.1
baseline	28	28.0	31	word	word	informative	3	1.5	3.7	2.4	4.5	0.5	3.6
math	24*14	336.0	340	word	numeric	noninformative	4	2.2	5.0	2.6	3.3	0.5	7.4
baseline	17	17.0	18	word	word	noninformative	1	2.9	4.5	2.1	3.3	0.5	3.3
math	18/3	6.0	10	word	numeric	noninformative	4	2.1	5.3	1.2	5.4	0.5	12.4
