trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	12*2	24.0	26	word	word	informative	2	1.5	3.5	2.8	4.1	0.5	4.9
multiplication	3*1	3.0	-3	numeric	numeric	informative	-6	1.6	5.1	2.4	7.4	0.5	5.3
division	24/12	2.0	-7	numeric	numeric	noninformative	-9	2.8	6.2	1.5	3.5	0.5	3.6
division	6/5	1.2	-3	word	numeric	informative	-4	2.5	3.0	1.4	3.4	0.5	4.1
addition	5+28	33.0	29	numeric	word	noninformative	-4	2.3	6.3	2.0	4.5	0.5	5.0
multiplication	8*1	8.0	-2	word	numeric	noninformative	-10	2.5	4.0	2.5	5.0	0.5	3.3
addition	3+20	23.0	26	numeric	word	informative	3	2.1	3.6	1.8	4.7	0.5	3.6
subtraction	23-4	19.0	22	word	numeric	informative	3	1.1	2.8	2.8	3.4	0.5	3.6
subtraction	11-11	0.0	5	numeric	word	noninformative	5	2.7	5.0	1.4	5.5	0.5	3.9
subtraction	9-17	-8.0	-9	word	numeric	informative	-1	1.4	4.7	1.7	4.8	0.5	5.7
subtraction	4-26	-22.0	-23	numeric	word	informative	-1	1.4	4.0	1.2	6.6	0.5	4.3
division	29/2	14.5	14	word	word	noninformative	0	2.5	5.0	1.2	4.5	0.5	3.3
addition	2+20	22.0	19	word	word	informative	-3	2.7	3.9	2.3	3.6	0.5	3.0
division	18/6	3.0	1	numeric	numeric	noninformative	-2	2.7	3.7	2.9	3.4	0.5	4.0
subtraction	30-12	18.0	20	numeric	numeric	noninformative	2	1.6	5.5	1.7	5.4	0.5	3.1
addition	29+5	34.0	31	word	numeric	noninformative	-3	2.1	6.1	2.8	5.7	0.5	2.8
multiplication	24*1	24.0	26	numeric	word	noninformative	2	1.2	6.4	1.8	6.9	0.5	4.1
division	20/8	2.5	4	numeric	word	informative	1	1.5	3.3	1.0	2.9	0.5	3.7
addition	24+21	45.0	44	word	numeric	noninformative	-1	2.5	4.8	1.6	5.9	0.5	4.0
multiplication	29*6	174.0	169	word	word	informative	-5	2.5	5.3	1.3	4.9	0.5	5.4
subtraction	8-16	-8.0	0	word	word	noninformative	8	1.2	5.2	1.4	7.1	0.5	4.3
multiplication	15*4	60.0	61	numeric	word	noninformative	1	2.6	5.0	2.9	4.3	0.5	4.3
division	30/22	1.4	4	word	numeric	informative	3	1.1	4.5	1.8	4.9	0.5	6.7
addition	11+13	24.0	20	numeric	numeric	informative	-4	1.8	3.8	1.7	3.1	0.5	6.7
