trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	24/3	8.0	8	numeric	numeric	informative	0	2.7	5.0	2.3	6.0	0.5	6.4
multiplication	13*2	26.0	31	numeric	numeric	informative	5	2.9	7.8	2.5	5.7	0.5	2.8
addition	6+12	18.0	17	word	word	informative	-1	1.9	3.4	1.8	4.9	0.5	2.9
division	9/3	3.0	9	numeric	word	noninformative	6	1.6	2.9	1.3	3.9	0.5	5.4
division	30/19	1.6	-3	numeric	numeric	noninformative	-5	2.5	4.2	1.3	3.8	0.5	5.2
division	19/6	3.2	-1	word	word	noninformative	-4	1.6	4.5	1.7	3.9	0.5	3.7
addition	30+2	32.0	22	word	numeric	noninformative	-10	3.0	3.5	2.3	5.5	0.5	4.6
multiplication	3*9	27.0	19	numeric	word	informative	-8	2.9	3.6	2.9	4.9	0.5	4.1
multiplication	7*8	56.0	57	word	word	noninformative	1	1.4	4.0	1.5	5.0	0.5	3.8
subtraction	3-10	-7.0	-6	numeric	word	noninformative	1	1.7	5.1	1.2	3.0	0.5	3.9
subtraction	14-5	9.0	1	numeric	word	noninformative	-8	1.4	5.9	3.0	4.4	0.5	5.4
multiplication	9*8	72.0	73	numeric	numeric	noninformative	1	1.6	4.0	1.0	5.6	0.5	2.9
subtraction	5-4	1.0	-6	word	numeric	informative	-7	1.7	6.6	2.9	4.3	0.5	2.2
subtraction	11-20	-9.0	-8	word	numeric	informative	1	2.8	3.5	1.7	4.3	0.5	4.2
multiplication	14*5	70.0	72	word	word	informative	2	1.3	5.2	2.6	3.5	0.5	6.2
subtraction	14-14	0.0	-3	word	word	informative	-3	1.4	6.2	1.3	4.6	0.5	5.1
addition	26+11	37.0	40	word	word	noninformative	3	1.3	5.3	1.8	6.0	0.5	3.9
addition	11+6	17.0	15	word	numeric	informative	-2	1.2	3.5	2.7	5.1	0.5	3.2
division	29/10	2.9	4	numeric	numeric	informative	1	1.8	4.8	1.4	6.5	0.5	3.4
division	12/8	1.5	2	word	numeric	noninformative	1	1.6	2.5	2.3	4.2	0.5	3.8
multiplication	6*2	12.0	12	numeric	numeric	informative	0	1.3	6.5	2.0	6.4	0.5	4.6
subtraction	14-10	4.0	1	numeric	numeric	noninformative	-3	2.5	5.6	1.3	3.2	0.5	3.0
addition	2+1	3.0	3	word	word	informative	0	2.2	4.5	2.8	4.9	0.5	3.9
addition	15+22	37.0	38	numeric	word	noninformative	1	2.2	3.3	1.5	3.2	0.5	7.4
