trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	18+20	38.0	44	word	word	noninformative	6	2.3	5.9	2.7	4.7	0.5	4.9
baseline	8	8.0	4	numeric	word	noninformative	-4	2.0	6.2	1.4	3.7	0.5	2.1
math	9*5	45.0	47	numeric	numeric	informative	2	2.7	3.6	2.3	5.2	0.5	4.3
math	30/11	2.7	0	word	word	informative	-3	1.1	7.8	1.2	3.7	0.5	3.6
math	26+7	33.0	36	word	numeric	informative	3	2.6	5.5	1.8	3.6	0.5	3.6
math	30-9	21.0	20	numeric	numeric	noninformative	-1	2.1	2.9	1.2	6.5	0.5	4.4
math	5-5	0.0	6	numeric	numeric	noninformative	6	1.6	4.4	1.3	4.5	0.5	4.2
math	22/22	1.0	-6	numeric	numeric	noninformative	-7	1.1	4.7	1.4	4.0	0.5	5.0
math	13+11	24.0	25	word	numeric	noninformative	1	3.0	6.3	2.0	5.4	0.5	4.4
math	21/4	5.2	-5	word	word	informative	-10	1.0	4.9	1.2	3.7	0.5	4.0
math	10*18	180.0	184	word	word	noninformative	4	2.5	4.9	1.5	3.8	0.5	4.0
baseline	6	6.0	6	numeric	word	informative	0	2.5	4.7	1.0	2.8	0.5	4.2
baseline	8	8.0	8	word	word	informative	0	1.8	3.7	2.8	3.5	0.5	5.1
baseline	28	28.0	35	numeric	word	noninformative	7	2.0	4.6	2.1	3.3	0.5	5.4
baseline	25	25.0	29	word	word	noninformative	4	2.9	5.2	1.3	2.7	0.5	5.4
math	22/19	1.2	0	word	numeric	informative	-1	1.8	4.6	2.9	5.2	0.5	5.9
baseline	17	17.0	18	numeric	word	informative	1	2.9	4.7	2.1	4.4	0.5	5.1
math	16+8	24.0	23	numeric	word	informative	-1	2.0	2.9	1.1	6.1	0.5	3.6
baseline	24	24.0	32	numeric	numeric	informative	8	1.2	4.5	2.0	3.8	0.5	5.5
baseline	2	2.0	-1	word	numeric	informative	-3	2.6	5.8	2.3	5.8	0.5	3.3
math	6-19	-13.0	-16	numeric	numeric	informative	-3	1.4	4.2	2.6	4.0	0.5	4.2
math	15*9	135.0	142	word	numeric	noninformative	7	2.1	5.1	2.7	4.3	0.5	3.7
math	20-12	8.0	18	word	word	noninformative	10	1.6	6.7	1.5	6.5	0.5	3.3
math	23*25	575.0	573	numeric	numeric	noninformative	-2	2.6	3.0	2.9	4.6	0.5	15.5
