trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	11	11.0	18	word	word	noninformative	7	1.4	4.9	1.5	4.2	0.5	7.1
math	5-19	-14.0	-12	word	numeric	noninformative	2	1.3	3.4	1.8	5.5	0.5	3.6
math	24/22	1.1	-1	numeric	numeric	noninformative	-2	2.6	4.0	1.2	5.2	0.5	5.5
baseline	25	25.0	25	word	word	informative	0	2.4	4.3	1.3	6.7	0.5	3.9
baseline	12	12.0	13	word	word	noninformative	1	2.9	3.4	1.9	3.4	0.5	5.3
math	7*17	119.0	117	word	numeric	noninformative	-2	2.4	5.0	1.9	4.7	0.5	5.5
math	17-3	14.0	11	word	numeric	noninformative	-3	1.3	3.3	1.3	5.2	0.5	4.3
baseline	3	3.0	3	numeric	word	informative	0	2.4	5.8	1.6	3.3	0.5	6.5
math	28+30	58.0	50	word	word	noninformative	-8	1.9	3.3	1.1	4.0	0.5	3.1
math	16*1	16.0	16	numeric	word	informative	0	1.9	3.3	2.6	5.1	0.5	3.4
math	7+7	14.0	15	numeric	word	informative	1	2.3	6.3	1.8	3.9	0.5	4.5
baseline	8	8.0	6	word	numeric	noninformative	-2	1.3	3.5	2.8	4.8	0.5	4.5
math	12-10	2.0	3	word	numeric	informative	1	1.5	7.8	2.8	5.6	0.5	5.9
baseline	30	30.0	20	numeric	word	noninformative	-10	1.8	6.4	1.1	3.2	0.5	5.3
math	26+17	43.0	53	word	numeric	informative	10	1.3	3.8	2.0	3.2	0.5	5.1
baseline	22	22.0	29	numeric	word	noninformative	7	2.4	2.7	2.7	4.5	0.5	3.4
math	22+3	25.0	35	numeric	numeric	noninformative	10	1.1	3.3	3.0	7.2	0.5	3.9
baseline	6	6.0	5	word	numeric	informative	-1	2.9	2.3	2.3	3.2	0.5	5.3
math	19/9	2.1	-1	numeric	word	noninformative	-3	1.1	5.1	2.5	3.7	0.5	4.9
math	19/9	2.1	5	numeric	numeric	informative	3	2.4	4.8	2.3	4.0	0.5	4.2
math	18-28	-10.0	-10	word	numeric	informative	0	2.6	4.1	1.2	4.7	0.5	6.7
math	21*24	504.0	507	numeric	word	informative	3	1.7	5.1	1.8	4.8	0.5	3.6
math	16*6	96.0	100	numeric	numeric	informative	4	1.8	5.1	1.7	4.0	0.5	4.2
math	25/1	25.0	17	numeric	word	informative	-8	2.4	4.8	2.2	3.7	0.5	15.2
