trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	10/10	1.0	1	numeric	word	informative	0	1.2	3.4	1.3	5.5	0.5	2.8
multiplication	27*9	243.0	246	word	numeric	noninformative	3	2.5	4.4	1.7	3.1	0.5	3.9
subtraction	13-9	4.0	5	numeric	numeric	informative	1	2.2	5.0	3.0	4.3	0.5	4.1
subtraction	14-2	12.0	7	numeric	word	informative	-5	2.6	3.0	1.7	3.1	0.5	3.9
division	27/2	13.5	10	word	word	informative	-4	2.4	6.1	2.0	4.3	0.5	4.1
multiplication	25*1	25.0	27	numeric	numeric	noninformative	2	1.3	5.3	2.1	6.0	0.5	3.3
division	19/15	1.3	-5	word	numeric	noninformative	-6	1.5	5.3	1.5	5.3	0.5	6.5
subtraction	8-5	3.0	-4	numeric	numeric	noninformative	-7	1.3	3.9	2.6	3.8	0.5	4.1
division	24/18	1.3	0	numeric	word	noninformative	-1	1.5	4.1	1.4	3.4	0.5	5.3
addition	7+21	28.0	25	word	word	informative	-3	1.5	4.5	1.2	3.9	0.5	3.5
multiplication	28*4	112.0	107	numeric	numeric	informative	-5	2.4	4.1	1.2	3.7	0.5	3.4
addition	4+17	21.0	13	numeric	word	informative	-8	1.3	4.6	1.7	5.2	0.5	6.6
addition	14+23	37.0	36	word	numeric	noninformative	-1	1.9	4.0	2.6	4.2	0.5	3.6
subtraction	16-4	12.0	14	numeric	word	noninformative	2	2.4	4.3	2.4	4.3	0.5	5.9
division	28/18	1.6	1	word	numeric	noninformative	-1	1.2	4.7	1.1	7.3	0.5	4.1
multiplication	1*4	4.0	5	word	numeric	informative	1	2.8	5.0	1.6	3.9	0.5	4.4
addition	3+2	5.0	5	numeric	word	informative	0	2.7	4.1	1.6	4.4	0.5	5.0
multiplication	12*3	36.0	35	word	word	informative	-1	2.7	4.7	3.0	5.0	0.5	4.0
subtraction	9-3	6.0	-1	word	word	informative	-7	1.5	3.5	1.3	7.3	0.5	4.7
multiplication	4*3	12.0	11	word	numeric	noninformative	-1	2.6	4.1	2.9	4.1	0.5	6.0
addition	25+10	35.0	36	word	numeric	noninformative	1	2.4	4.6	2.4	3.8	0.5	4.5
division	26/10	2.6	2	word	word	noninformative	-1	2.0	3.7	2.4	4.9	0.5	5.2
addition	10+25	35.0	35	numeric	numeric	informative	0	2.7	6.1	2.8	4.5	0.5	4.6
subtraction	20-24	-4.0	-2	numeric	word	noninformative	2	1.8	3.3	1.6	4.5	0.5	2.7
