trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	20/11	1.8	2	numeric	word	noninformative	0	1.3	7.5	2.6	3.1	0.5	3.8
subtraction	14-16	-2.0	-6	numeric	numeric	noninformative	-4	1.0	3.4	2.2	4.4	0.5	4.0
addition	24+27	51.0	59	numeric	numeric	informative	8	2.9	3.9	2.3	2.5	0.5	5.9
addition	19+4	23.0	15	word	word	noninformative	-8	2.8	4.5	1.2	4.3	0.5	4.4
addition	26+28	54.0	46	word	numeric	informative	-8	2.7	5.0	2.7	2.9	0.5	4.3
division	25/11	2.3	3	word	numeric	noninformative	1	1.3	4.4	1.2	4.6	0.5	3.7
division	25/10	2.5	8	word	numeric	noninformative	6	2.6	4.4	2.8	4.7	0.5	4.2
multiplication	3*6	18.0	16	numeric	numeric	informative	-2	3.0	5.2	2.6	3.3	0.5	3.3
division	24/6	4.0	4	word	word	informative	0	2.6	3.7	2.3	3.3	0.5	6.8
multiplication	27*8	216.0	218	word	word	noninformative	2	1.0	4.6	2.1	6.2	0.5	5.4
subtraction	20-26	-6.0	-16	numeric	word	informative	-10	2.4	4.2	1.5	3.9	0.5	5.3
addition	22+29	51.0	51	word	word	noninformative	0	2.8	6.9	2.7	5.8	0.5	4.0
subtraction	30-18	12.0	12	numeric	numeric	noninformative	0	1.8	4.0	2.8	3.2	0.5	3.1
subtraction	13-10	3.0	8	numeric	numeric	noninformative	5	2.9	5.2	1.9	5.5	0.5	4.2
division	26/2	13.0	12	word	word	informative	-1	1.2	2.6	1.1	5.0	0.5	5.5
subtraction	5-13	-8.0	-2	word	numeric	informative	6	1.0	5.4	2.9	4.2	0.5	5.3
multiplication	3*1	3.0	4	numeric	word	informative	1	1.8	5.6	2.1	6.2	0.5	5.4
subtraction	19-16	3.0	6	numeric	word	noninformative	3	2.2	5.7	2.7	5.2	0.5	5.0
addition	26+28	54.0	58	word	word	noninformative	4	2.0	5.5	1.4	5.1	0.5	3.5
addition	3+13	16.0	14	numeric	word	informative	-2	1.5	3.5	2.1	3.9	0.5	4.5
multiplication	22*8	176.0	173	numeric	numeric	informative	-3	2.5	3.3	2.0	5.9	0.5	2.7
division	17/13	1.3	-2	numeric	numeric	informative	-3	2.3	3.0	2.3	4.2	0.5	4.0
multiplication	6*7	42.0	43	word	numeric	noninformative	1	2.8	3.3	2.1	3.0	0.5	3.0
multiplication	11*9	99.0	102	word	word	informative	3	1.8	4.9	1.6	3.8	0.5	3.8
