trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	18	18.0	18	word	numeric	noninformative	0	2.7	4.2	1.2	3.2	0.5	4.4
math	24+5	29.0	28	word	numeric	informative	-1	1.3	2.7	2.3	4.0	0.5	4.7
math	30+15	45.0	40	numeric	word	noninformative	-5	2.1	5.3	1.8	4.6	0.5	2.6
baseline	23	23.0	23	word	numeric	informative	0	1.3	4.7	2.4	7.4	0.5	4.3
baseline	8	8.0	16	word	word	informative	8	2.2	6.2	1.6	7.9	0.5	4.0
math	8-20	-12.0	-8	word	numeric	noninformative	4	2.5	7.2	1.1	5.0	0.5	4.5
math	6+11	17.0	8	word	word	informative	-9	1.0	4.2	2.5	5.2	0.5	3.8
math	27-1	26.0	27	word	word	noninformative	1	2.1	3.7	1.5	5.1	0.5	4.4
math	13-1	12.0	15	numeric	numeric	informative	3	2.8	5.0	2.8	8.0	0.5	3.0
baseline	18	18.0	20	word	word	informative	2	1.3	4.8	1.8	6.2	0.5	4.5
math	28/23	1.2	4	word	word	noninformative	3	2.0	7.9	2.1	3.7	0.5	4.0
math	24+2	26.0	36	numeric	word	noninformative	10	2.0	6.8	2.5	6.3	0.5	4.0
baseline	22	22.0	24	numeric	numeric	noninformative	2	2.6	5.6	2.6	4.4	0.5	2.9
math	11*24	264.0	255	word	numeric	informative	-9	1.6	5.1	2.8	3.1	0.5	3.6
baseline	10	10.0	10	numeric	word	noninformative	0	2.7	4.4	2.5	3.1	0.5	4.2
math	16-14	2.0	2	numeric	word	informative	0	1.7	4.7	1.0	3.8	0.5	4.3
baseline	27	27.0	25	numeric	word	noninformative	-2	2.9	3.2	2.7	5.7	0.5	5.2
math	14/13	1.1	-7	numeric	word	informative	-8	1.3	5.1	2.5	4.7	0.5	4.0
math	17/15	1.1	3	numeric	word	noninformative	2	1.4	4.1	1.5	2.7	0.5	6.2
math	26*29	754.0	750	numeric	numeric	informative	-4	1.1	3.6	1.4	4.3	0.5	5.6
math	19/6	3.2	1	word	numeric	noninformative	-2	2.3	3.2	2.7	4.3	0.5	3.8
math	25*10	250.0	246	numeric	numeric	informative	-4	2.5	4.2	1.5	4.2	0.5	4.7
math	19*2	38.0	36	word	numeric	informative	-2	2.5	6.4	1.8	4.2	0.5	2.8
baseline	14	14.0	22	numeric	numeric	noninformative	8	1.2	4.9	2.9	3.4	0.5	8.2
