trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	26/10	2.6	8	numeric	word	noninformative	5	2.1	5.3	1.5	3.8	0.5	6.2
addition	19+26	45.0	36	numeric	numeric	noninformative	-9	2.7	4.1	1.6	5.9	0.5	5.3
multiplication	23*9	207.0	204	numeric	numeric	informative	-3	2.4	4.5	2.1	4.8	0.5	6.8
addition	3+14	17.0	11	numeric	word	informative	-6	1.7	2.4	2.4	4.8	0.5	6.0
addition	14+1	15.0	15	word	numeric	noninformative	0	1.1	5.6	2.9	4.4	0.5	3.3
subtraction	22-19	3.0	4	word	numeric	informative	1	1.8	2.6	2.2	3.8	0.5	4.0
division	29/18	1.6	11	numeric	numeric	noninformative	9	1.4	2.9	1.8	5.1	0.5	4.6
division	26/19	1.4	-8	numeric	word	informative	-9	2.9	4.1	1.7	2.7	0.5	2.8
division	20/17	1.2	-6	word	word	informative	-7	2.4	7.4	2.6	7.5	0.5	2.8
subtraction	29-9	20.0	16	numeric	numeric	noninformative	-4	1.1	4.9	1.6	4.0	0.5	3.1
addition	22+22	44.0	42	word	numeric	informative	-2	2.6	5.3	2.1	7.2	0.5	4.6
subtraction	4-21	-17.0	-16	word	word	noninformative	1	2.2	2.0	2.9	3.8	0.5	2.8
multiplication	29*3	87.0	86	numeric	word	noninformative	-1	1.5	5.8	1.4	4.1	0.5	3.3
multiplication	17*3	51.0	48	word	word	informative	-3	1.6	3.9	2.5	7.0	0.5	4.4
multiplication	27*5	135.0	135	word	numeric	noninformative	0	1.4	6.1	2.5	5.9	0.5	3.0
addition	15+24	39.0	46	numeric	word	informative	7	1.7	6.9	1.1	4.9	0.5	3.2
division	28/8	3.5	14	numeric	numeric	noninformative	10	1.5	5.5	2.9	4.3	0.5	6.6
subtraction	4-13	-9.0	-3	numeric	word	noninformative	6	1.0	4.6	1.7	3.8	0.5	6.3
subtraction	19-20	-1.0	0	word	word	informative	1	1.8	5.4	2.4	5.1	0.5	4.6
multiplication	18*7	126.0	125	word	word	noninformative	-1	1.8	6.7	1.5	3.4	0.5	5.0
division	25/21	1.2	4	word	numeric	noninformative	3	1.1	3.5	1.5	3.8	0.5	4.3
addition	24+6	30.0	29	numeric	numeric	informative	-1	2.9	3.3	1.6	5.7	0.5	2.5
multiplication	12*4	48.0	40	word	word	informative	-8	1.8	4.9	1.3	3.9	0.5	4.5
subtraction	15-29	-14.0	-14	word	numeric	informative	0	2.1	2.6	3.0	4.2	0.5	4.8
