trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	15	15.0	21	word	word	informative	6	2.8	6.7	2.6	4.3	0.5	3.8
math	5*28	140.0	138	numeric	word	noninformative	-2	2.2	4.4	1.1	5.4	0.5	5.4
math	12*23	276.0	281	word	word	noninformative	5	1.9	4.8	1.7	4.9	0.5	4.4
baseline	28	28.0	29	numeric	numeric	noninformative	1	2.7	5.1	2.5	5.7	0.5	4.4
math	11+15	26.0	22	word	word	informative	-4	1.7	5.0	1.7	4.5	0.5	3.3
baseline	4	4.0	10	numeric	word	informative	6	1.9	3.8	2.3	5.7	0.5	4.2
math	25*5	125.0	128	word	numeric	noninformative	3	1.3	6.0	1.4	3.6	0.5	4.7
baseline	3	3.0	13	numeric	numeric	informative	10	1.4	6.2	2.5	4.3	0.5	3.6
math	6-27	-21.0	-26	word	numeric	informative	-5	2.2	5.5	2.0	3.5	0.5	3.5
math	15-8	7.0	4	numeric	word	informative	-3	2.8	2.4	1.5	4.7	0.5	5.7
math	14/12	1.2	10	word	numeric	noninformative	9	2.2	6.1	2.0	3.1	0.5	5.8
math	27/20	1.4	10	word	word	informative	9	2.7	3.0	2.0	3.8	0.5	3.5
math	30/24	1.2	-1	word	numeric	noninformative	-2	1.7	4.5	2.6	3.8	0.5	3.7
baseline	17	17.0	26	word	word	informative	9	2.0	3.2	1.9	2.6	0.5	5.0
baseline	6	6.0	8	word	numeric	informative	2	2.4	6.4	1.5	3.2	0.5	4.6
math	6+11	17.0	19	numeric	numeric	noninformative	2	2.4	5.7	1.9	4.8	0.5	4.5
baseline	11	11.0	9	numeric	word	noninformative	-2	1.7	3.3	1.9	6.8	0.5	5.0
math	14-22	-8.0	-6	numeric	numeric	informative	2	1.2	4.8	1.7	5.6	0.5	4.3
math	30/26	1.2	-6	numeric	numeric	informative	-7	1.1	4.7	1.5	3.8	0.5	6.1
math	15+5	20.0	20	numeric	numeric	informative	0	2.2	4.0	2.8	5.8	0.5	4.6
baseline	28	28.0	28	word	numeric	noninformative	0	1.8	4.7	2.9	7.1	0.5	2.9
math	6*29	174.0	177	word	word	noninformative	3	2.8	2.8	1.4	2.4	0.5	5.0
math	12+25	37.0	34	numeric	word	noninformative	-3	1.4	3.4	1.9	4.0	0.5	6.9
math	15-14	1.0	-5	numeric	word	noninformative	-6	3.0	4.2	1.2	2.9	0.5	14.1
