trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	14-27	-13.0	-14	word	word	informative	-1	1.7	3.7	2.8	4.6	0.5	3.9
multiplication	29*4	116.0	113	word	numeric	informative	-3	2.9	4.7	2.1	6.1	0.5	5.4
addition	23+26	49.0	48	numeric	word	informative	-1	1.2	3.6	2.6	3.7	0.5	7.7
addition	3+2	5.0	3	word	word	noninformative	-2	2.9	5.9	1.9	4.9	0.5	5.1
multiplication	24*1	24.0	28	numeric	numeric	noninformative	4	1.6	3.0	1.1	3.5	0.5	4.3
subtraction	12-29	-17.0	-24	numeric	numeric	informative	-7	2.0	3.4	2.5	3.7	0.5	6.4
addition	17+9	26.0	27	numeric	word	informative	1	1.4	5.3	1.8	5.0	0.5	5.5
division	25/9	2.8	3	word	word	noninformative	0	1.4	4.3	2.4	5.3	0.5	3.1
subtraction	22-12	10.0	1	numeric	numeric	informative	-9	1.2	4.7	1.2	6.3	0.5	5.6
division	30/10	3.0	4	numeric	numeric	noninformative	1	1.6	5.4	1.8	4.2	0.5	6.2
addition	29+18	47.0	48	word	word	noninformative	1	2.0	6.0	2.8	5.9	0.5	4.3
division	20/8	2.5	10	word	numeric	noninformative	7	1.2	5.5	2.2	4.9	0.5	3.0
division	19/11	1.7	9	word	numeric	noninformative	7	2.5	2.7	2.7	4.6	0.5	5.3
addition	17+17	34.0	24	word	word	noninformative	-10	2.8	4.6	2.4	4.3	0.5	3.4
subtraction	12-16	-4.0	-5	numeric	word	noninformative	-1	2.6	3.3	1.6	3.6	0.5	3.3
division	18/17	1.1	-2	word	word	informative	-3	1.6	3.7	2.1	3.1	0.5	3.9
multiplication	14*5	70.0	71	word	numeric	informative	1	2.0	4.0	1.1	4.2	0.5	6.4
subtraction	20-24	-4.0	-6	numeric	numeric	informative	-2	1.6	4.1	1.5	5.1	0.5	3.9
division	9/2	4.5	8	word	word	noninformative	4	2.3	2.6	1.6	5.1	0.5	4.6
addition	6+4	10.0	13	word	numeric	informative	3	1.6	4.9	2.7	4.2	0.5	4.6
multiplication	5*2	10.0	6	numeric	word	informative	-4	1.7	3.3	1.5	3.3	0.5	4.7
multiplication	13*1	13.0	13	numeric	numeric	noninformative	0	2.3	5.6	1.7	3.4	0.5	4.3
subtraction	7-10	-3.0	-8	numeric	numeric	informative	-5	1.4	3.2	1.9	3.6	0.5	3.3
multiplication	4*2	8.0	9	numeric	word	noninformative	1	1.9	4.0	2.9	5.2	0.5	5.3
