trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	9+22	31.0	31	numeric	word	informative	0	2.7	5.1	1.5	5.9	0.5	4.0
addition	7+27	34.0	34	word	numeric	noninformative	0	1.0	3.3	2.0	3.5	0.5	3.6
subtraction	16-2	14.0	13	numeric	word	informative	-1	1.2	3.8	2.7	4.9	0.5	3.3
addition	13+14	27.0	28	numeric	numeric	informative	1	1.1	3.9	1.9	5.1	0.5	5.2
division	26/11	2.4	4	word	word	informative	2	2.4	4.9	2.5	2.5	0.5	2.8
division	9/4	2.2	4	word	numeric	noninformative	2	1.9	2.8	2.3	5.4	0.5	4.8
multiplication	28*5	140.0	133	numeric	numeric	noninformative	-7	1.1	5.6	1.9	3.2	0.5	3.1
multiplication	3*4	12.0	11	word	word	noninformative	-1	2.4	5.0	1.9	3.5	0.5	3.7
division	16/14	1.1	4	word	numeric	informative	3	2.6	4.6	1.5	6.6	0.5	3.2
division	25/13	1.9	2	numeric	numeric	informative	0	1.0	6.6	1.8	3.3	0.5	4.4
multiplication	22*4	88.0	83	word	word	informative	-5	3.0	4.4	1.7	4.1	0.5	3.0
division	6/1	6.0	6	word	word	informative	0	3.0	4.7	2.9	3.8	0.5	4.3
division	19/15	1.3	3	numeric	numeric	noninformative	2	2.0	7.2	2.6	4.1	0.5	5.3
multiplication	14*1	14.0	12	word	numeric	noninformative	-2	1.1	3.9	2.2	4.4	0.5	4.6
addition	17+26	43.0	44	numeric	word	noninformative	1	2.1	4.2	2.9	3.9	0.5	3.3
addition	4+2	6.0	7	numeric	numeric	noninformative	1	2.1	3.4	1.9	6.3	0.5	6.3
subtraction	18-18	0.0	-3	word	numeric	noninformative	-3	1.3	3.3	2.7	3.6	0.5	3.1
multiplication	26*2	52.0	49	numeric	word	informative	-3	1.5	3.7	1.4	3.4	0.5	3.5
subtraction	7-20	-13.0	-8	numeric	word	noninformative	5	1.0	5.7	1.0	7.7	0.5	6.6
subtraction	9-4	5.0	4	numeric	word	noninformative	-1	1.6	4.0	1.3	4.9	0.5	6.6
subtraction	14-23	-9.0	-12	word	word	informative	-3	2.0	5.7	2.2	5.7	0.5	6.1
addition	1+28	29.0	31	numeric	numeric	noninformative	2	2.0	3.4	2.9	5.0	0.5	6.9
subtraction	1-3	-2.0	2	word	word	informative	4	2.1	4.1	2.3	5.1	0.5	5.6
multiplication	11*4	44.0	40	word	numeric	informative	-4	1.6	6.9	1.9	4.7	0.5	5.8
