trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	4-8	-4.0	-8	word	numeric	noninformative	-4	2.5	2.6	1.9	4.4	0.5	5.0
addition	8+2	10.0	11	word	word	noninformative	1	1.0	4.4	1.9	5.3	0.5	3.5
multiplication	16*1	16.0	18	word	word	informative	2	2.3	5.8	2.2	3.9	0.5	4.1
subtraction	1-2	-1.0	-2	word	word	noninformative	-1	2.5	3.9	2.0	4.4	0.5	3.9
subtraction	26-4	22.0	16	numeric	word	informative	-6	2.0	5.8	2.3	4.4	0.5	5.1
addition	12+22	34.0	34	numeric	numeric	informative	0	1.4	5.2	2.2	5.2	0.5	6.1
multiplication	10*5	50.0	60	word	numeric	noninformative	10	1.4	2.8	2.6	6.7	0.5	4.9
multiplication	12*8	96.0	92	numeric	numeric	informative	-4	2.5	6.5	2.0	3.6	0.5	6.8
division	17/15	1.1	11	word	numeric	informative	10	1.3	2.9	2.8	4.5	0.5	3.2
addition	22+12	34.0	40	numeric	numeric	noninformative	6	1.2	3.8	1.6	3.8	0.5	4.3
division	19/7	2.7	-3	numeric	numeric	informative	-6	2.4	4.3	1.2	4.0	0.5	4.8
multiplication	14*4	56.0	50	numeric	numeric	noninformative	-6	2.9	3.6	1.6	3.7	0.5	5.3
division	22/7	3.1	5	numeric	word	noninformative	2	1.0	3.9	1.2	4.6	0.5	4.6
multiplication	29*7	203.0	204	word	word	informative	1	2.0	4.3	2.7	4.6	0.5	3.5
division	15/2	7.5	6	numeric	numeric	noninformative	-2	2.6	3.9	1.1	3.6	0.5	4.5
division	28/21	1.3	-6	numeric	word	informative	-7	2.2	2.7	2.3	4.0	0.5	4.3
division	19/1	19.0	21	numeric	word	informative	2	2.4	3.4	2.1	5.5	0.5	3.4
subtraction	20-30	-10.0	-8	numeric	word	noninformative	2	1.6	3.8	2.6	4.2	0.5	7.5
multiplication	6*3	18.0	27	word	numeric	informative	9	2.8	7.6	1.4	3.6	0.5	5.1
subtraction	16-13	3.0	7	numeric	word	informative	4	2.4	5.3	2.7	3.5	0.5	5.7
addition	18+26	44.0	46	word	numeric	noninformative	2	2.1	3.7	1.7	3.4	0.5	4.6
subtraction	9-19	-10.0	-12	word	numeric	noninformative	-2	1.3	2.9	2.5	5.5	0.5	5.7
addition	25+26	51.0	52	word	word	informative	1	1.7	7.3	1.6	5.6	0.5	3.8
addition	11+18	29.0	33	word	word	noninformative	4	2.3	4.1	2.8	3.4	0.5	3.9
