trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	26/12	2.2	3	word	word	informative	1	1.2	3.2	2.6	4.5	0.5	3.0
multiplication	19*2	38.0	39	word	word	noninformative	1	2.3	7.2	1.8	3.0	0.5	4.7
multiplication	26*5	130.0	132	numeric	word	informative	2	2.3	4.1	1.5	5.2	0.5	5.5
addition	12+7	19.0	14	word	numeric	informative	-5	1.8	3.8	2.5	3.0	0.5	5.3
subtraction	12-13	-1.0	1	numeric	numeric	noninformative	2	2.5	4.5	2.0	4.7	0.5	5.3
multiplication	10*3	30.0	34	numeric	word	noninformative	4	1.7	4.7	2.4	4.2	0.5	5.4
addition	6+11	17.0	8	word	numeric	noninformative	-9	2.3	3.6	2.6	2.8	0.5	3.8
division	17/2	8.5	8	word	numeric	noninformative	0	3.0	4.5	1.7	3.3	0.5	5.5
multiplication	4*7	28.0	26	numeric	word	noninformative	-2	3.0	4.0	1.9	5.9	0.5	4.7
addition	4+3	7.0	12	numeric	word	informative	5	1.7	4.5	2.2	4.0	0.5	5.2
division	14/12	1.2	-8	numeric	word	noninformative	-9	1.3	3.3	1.4	3.9	0.5	3.8
multiplication	29*9	261.0	268	word	numeric	informative	7	2.3	5.3	2.0	4.2	0.5	2.6
addition	9+6	15.0	24	numeric	word	informative	9	1.7	5.1	2.4	6.6	0.5	4.4
multiplication	8*7	56.0	51	word	numeric	noninformative	-5	2.3	5.0	1.0	5.3	0.5	4.4
subtraction	7-26	-19.0	-20	numeric	word	informative	-1	2.7	6.3	1.8	5.4	0.5	7.0
division	18/9	2.0	-3	numeric	word	informative	-5	1.4	4.1	1.2	3.8	0.5	4.0
addition	26+12	38.0	46	word	numeric	noninformative	8	2.0	4.7	2.5	3.4	0.5	4.7
subtraction	23-15	8.0	6	word	numeric	noninformative	-2	1.7	7.8	1.7	5.1	0.5	5.1
addition	2+10	12.0	14	numeric	numeric	noninformative	2	2.3	6.9	1.7	3.5	0.5	3.8
subtraction	26-17	9.0	10	word	numeric	informative	1	1.5	5.2	1.4	3.4	0.5	3.3
division	27/10	2.7	2	word	word	informative	-1	2.6	3.4	1.7	3.3	0.5	4.3
division	27/7	3.9	11	numeric	numeric	noninformative	7	2.0	5.8	1.5	4.4	0.5	2.9
subtraction	7-20	-13.0	-15	numeric	word	informative	-2	2.5	5.1	2.2	5.0	0.5	3.6
subtraction	30-6	24.0	22	word	numeric	informative	-2	1.1	3.4	2.0	4.9	0.5	3.3
