trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	12+20	32.0	34	numeric	numeric	noninformative	2	2.2	4.5	2.9	4.5	0.5	4.8
subtraction	18-14	4.0	14	numeric	word	noninformative	10	1.6	3.5	1.2	4.8	0.5	4.8
subtraction	23-22	1.0	6	word	word	noninformative	5	1.3	3.3	1.7	3.7	0.5	4.3
division	13/12	1.1	0	numeric	word	noninformative	-1	1.6	3.2	1.6	6.0	0.5	4.3
addition	15+13	28.0	22	numeric	numeric	noninformative	-6	3.0	5.6	2.5	4.5	0.5	3.8
division	25/22	1.1	4	word	word	noninformative	3	1.8	4.7	2.8	7.8	0.5	3.3
multiplication	15*3	45.0	38	numeric	word	noninformative	-7	1.2	3.4	2.5	3.3	0.5	8.0
subtraction	3-11	-8.0	-1	word	word	informative	7	3.0	5.6	2.1	3.1	0.5	3.4
multiplication	14*5	70.0	60	numeric	word	informative	-10	2.4	5.2	1.6	5.0	0.5	6.1
division	24/8	3.0	2	word	numeric	informative	-1	3.0	5.3	2.2	4.5	0.5	5.4
addition	27+6	33.0	34	numeric	word	noninformative	1	1.8	3.6	1.6	5.0	0.5	2.8
multiplication	10*6	60.0	63	word	numeric	informative	3	2.2	4.1	2.7	4.9	0.5	3.4
subtraction	17-11	6.0	9	numeric	numeric	informative	3	1.2	4.7	1.0	5.8	0.5	5.5
multiplication	19*7	133.0	135	numeric	numeric	noninformative	2	2.3	4.9	1.7	3.7	0.5	4.4
multiplication	1*4	4.0	1	numeric	word	informative	-3	1.3	3.3	1.6	3.1	0.5	2.6
division	22/3	7.3	7	word	numeric	informative	0	2.6	3.3	3.0	6.5	0.5	3.8
addition	1+25	26.0	31	numeric	numeric	informative	5	2.8	5.0	1.8	4.6	0.5	3.4
subtraction	3-9	-6.0	-3	word	word	informative	3	1.7	4.1	2.7	4.5	0.5	3.5
subtraction	30-1	29.0	29	word	numeric	noninformative	0	1.8	3.2	1.3	5.0	0.5	5.0
multiplication	22*8	176.0	175	word	numeric	noninformative	-1	2.2	3.8	1.2	7.8	0.5	3.9
addition	3+10	13.0	20	word	numeric	informative	7	2.7	4.6	2.3	5.6	0.5	6.3
division	29/27	1.1	3	word	numeric	informative	2	1.5	3.7	1.2	7.7	0.5	3.3
division	28/27	1.0	-4	word	word	informative	-5	2.1	4.7	1.8	6.1	0.5	5.0
addition	23+16	39.0	40	numeric	word	noninformative	1	2.9	3.2	1.9	5.0	0.5	2.2
