trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	6+25	31.0	33	word	numeric	informative	2	2.9	3.8	2.6	3.7	0.5	4.0
subtraction	25-23	2.0	5	numeric	numeric	informative	3	1.9	6.0	2.9	4.9	0.5	4.6
division	9/2	4.5	4	numeric	word	informative	0	1.4	5.0	1.7	4.3	0.5	4.4
multiplication	7*8	56.0	55	word	numeric	informative	-1	2.2	5.0	2.0	3.5	0.5	3.7
multiplication	14*2	28.0	29	numeric	word	informative	1	2.2	3.4	1.4	4.6	0.5	4.1
subtraction	10-1	9.0	13	word	word	informative	4	2.4	5.0	2.8	3.5	0.5	6.6
multiplication	1*4	4.0	6	word	word	noninformative	2	1.2	3.4	2.5	3.8	0.5	3.4
subtraction	13-19	-6.0	-12	numeric	word	noninformative	-6	2.5	3.5	1.4	3.2	0.5	4.9
subtraction	8-22	-14.0	-11	numeric	numeric	noninformative	3	1.6	4.9	1.7	5.5	0.5	6.4
division	26/13	2.0	3	numeric	word	noninformative	1	2.5	4.3	2.2	6.5	0.5	4.5
addition	5+27	32.0	37	word	word	informative	5	2.6	4.5	1.1	3.6	0.5	4.2
division	19/6	3.2	3	word	numeric	noninformative	0	2.3	4.6	2.6	3.4	0.5	6.5
multiplication	11*4	44.0	44	word	word	noninformative	0	1.9	3.4	2.3	3.0	0.5	3.7
multiplication	27*1	27.0	26	word	numeric	noninformative	-1	2.9	6.7	1.0	4.6	0.5	4.3
addition	18+22	40.0	40	word	numeric	noninformative	0	2.8	5.5	2.6	7.8	0.5	3.8
multiplication	28*4	112.0	111	numeric	numeric	noninformative	-1	1.4	4.9	1.8	5.4	0.5	5.9
addition	14+30	44.0	41	numeric	word	informative	-3	2.2	4.9	1.0	5.0	0.5	4.1
division	28/5	5.6	9	word	numeric	noninformative	3	2.1	6.6	1.9	3.9	0.5	3.9
division	29/10	2.9	5	numeric	word	informative	2	2.4	3.5	1.7	6.1	0.5	3.5
addition	20+16	36.0	35	numeric	numeric	noninformative	-1	2.9	4.5	2.1	5.1	0.5	3.4
addition	9+7	16.0	15	numeric	numeric	informative	-1	1.1	4.6	2.9	4.6	0.5	4.3
division	17/3	5.7	9	word	word	informative	3	1.3	4.2	2.8	4.8	0.5	4.3
subtraction	10-19	-9.0	-10	numeric	numeric	informative	-1	1.2	2.8	2.5	5.9	0.5	5.2
subtraction	5-25	-20.0	-23	word	word	noninformative	-3	1.7	3.5	1.9	5.0	0.5	2.6
