trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	9/5	1.8	1	word	numeric	noninformative	-1	2.8	3.8	2.5	7.5	0.5	3.9
addition	8+17	25.0	26	word	numeric	informative	1	2.0	4.9	2.1	3.5	0.5	4.7
subtraction	22-11	11.0	14	word	word	informative	3	1.1	5.7	1.4	5.6	0.5	3.6
addition	6+6	12.0	16	numeric	word	informative	4	1.8	3.4	1.1	2.6	0.5	3.8
addition	16+1	17.0	20	numeric	numeric	noninformative	3	2.4	3.9	2.3	5.3	0.5	4.1
multiplication	3*4	12.0	12	numeric	numeric	noninformative	0	1.3	4.9	2.9	5.9	0.5	4.0
multiplication	30*7	210.0	213	numeric	word	informative	3	1.1	3.8	2.4	7.3	0.5	4.4
division	20/5	4.0	3	numeric	word	noninformative	-1	2.4	3.8	2.9	2.9	0.5	3.0
addition	2+2	4.0	6	numeric	word	informative	2	2.8	4.1	2.7	2.8	0.5	4.1
multiplication	21*1	21.0	22	numeric	numeric	informative	1	1.3	6.5	1.4	3.9	0.5	6.2
subtraction	12-25	-13.0	-21	word	word	noninformative	-8	1.0	6.6	1.3	3.8	0.5	5.1
addition	25+20	45.0	42	word	word	informative	-3	2.2	6.9	1.7	3.5	0.5	3.8
multiplication	6*9	54.0	53	word	numeric	noninformative	-1	2.6	5.1	2.0	3.7	0.5	4.2
subtraction	11-25	-14.0	-10	numeric	word	informative	4	1.4	3.6	1.6	4.3	0.5	3.1
addition	24+5	29.0	39	word	numeric	informative	10	2.0	4.8	2.1	5.7	0.5	5.8
subtraction	1-2	-1.0	0	numeric	numeric	noninformative	1	1.7	5.4	1.7	4.9	0.5	3.6
division	12/4	3.0	-1	word	word	informative	-4	2.3	3.8	3.0	6.3	0.5	5.0
multiplication	27*8	216.0	217	word	numeric	informative	1	2.0	2.6	2.9	6.7	0.5	4.6
subtraction	23-10	13.0	10	word	numeric	informative	-3	2.3	4.9	1.7	3.5	0.5	6.9
division	25/1	25.0	24	numeric	word	noninformative	-1	1.6	3.5	2.0	3.0	0.5	3.0
multiplication	15*6	90.0	81	word	word	noninformative	-9	1.1	3.8	1.8	3.0	0.5	4.4
subtraction	11-15	-4.0	-7	numeric	numeric	noninformative	-3	2.8	4.5	2.0	5.8	0.5	3.2
division	18/13	1.4	-3	word	numeric	noninformative	-4	1.2	3.3	2.4	3.3	0.5	5.3
division	22/9	2.4	-1	numeric	word	noninformative	-3	2.5	4.6	2.2	6.0	0.5	3.5
