trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	22+2	24.0	22	word	word	informative	-2	2.7	3.7	2.0	3.7	0.5	6.7
division	24/23	1.0	-8	numeric	word	noninformative	-9	2.5	6.1	3.0	2.9	0.5	3.5
addition	23+25	48.0	38	word	word	informative	-10	2.4	3.6	1.1	3.3	0.5	3.3
subtraction	18-14	4.0	7	numeric	word	noninformative	3	1.2	3.7	1.8	5.8	0.5	5.7
division	30/5	6.0	-4	numeric	word	informative	-10	1.4	6.0	1.8	5.6	0.5	2.4
multiplication	22*7	154.0	161	word	word	noninformative	7	2.4	5.5	2.2	4.0	0.5	4.5
division	14/4	3.5	0	word	numeric	noninformative	-4	1.9	6.3	1.1	3.3	0.5	4.1
multiplication	5*7	35.0	32	word	word	informative	-3	1.4	5.0	2.8	5.4	0.5	3.6
subtraction	2-7	-5.0	-12	numeric	numeric	informative	-7	2.9	2.7	2.1	5.7	0.5	4.6
addition	1+12	13.0	13	numeric	word	noninformative	0	2.0	4.1	2.5	3.1	0.5	5.5
multiplication	22*2	44.0	46	numeric	word	informative	2	2.2	3.6	2.8	4.0	0.5	7.4
subtraction	22-22	0.0	1	numeric	numeric	noninformative	1	1.0	5.4	2.2	5.1	0.5	4.1
division	25/3	8.3	-2	numeric	numeric	noninformative	-10	1.3	5.5	2.4	4.6	0.5	5.3
division	23/21	1.1	0	numeric	numeric	noninformative	-1	2.5	4.0	1.5	3.3	0.5	5.4
subtraction	8-23	-15.0	-18	word	numeric	noninformative	-3	2.9	4.7	2.5	5.3	0.5	3.9
subtraction	21-30	-9.0	-8	word	numeric	informative	1	1.3	4.9	1.5	2.8	0.5	6.5
multiplication	15*2	30.0	25	numeric	numeric	noninformative	-5	2.3	5.0	2.6	3.5	0.5	6.2
division	25/11	2.3	1	word	numeric	informative	-1	2.6	3.7	2.0	6.5	0.5	5.0
multiplication	2*4	8.0	7	word	word	noninformative	-1	1.9	3.5	2.1	4.9	0.5	4.4
addition	20+12	32.0	24	word	word	informative	-8	1.7	7.0	1.8	5.8	0.5	4.4
addition	26+8	34.0	37	word	numeric	informative	3	2.4	4.1	2.0	3.4	0.5	3.8
addition	5+18	23.0	29	numeric	word	noninformative	6	1.4	3.2	2.9	4.6	0.5	2.8
subtraction	19-21	-2.0	-5	word	numeric	informative	-3	2.5	3.2	1.4	3.2	0.5	5.8
multiplication	25*1	25.0	23	numeric	numeric	informative	-2	1.9	5.2	1.0	3.8	0.5	4.1
