trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	1-25	-24.0	-25	numeric	word	noninformative	-1	2.7	5.2	2.3	4.6	0.5	4.8
division	9/7	1.3	1	word	word	informative	0	2.2	6.5	1.8	3.4	0.5	7.3
division	28/24	1.2	4	numeric	word	informative	3	2.8	3.9	1.8	3.7	0.5	5.2
addition	18+12	30.0	23	word	numeric	noninformative	-7	2.9	4.5	1.2	4.3	0.5	3.4
addition	14+30	44.0	54	word	numeric	noninformative	10	2.9	5.5	1.5	3.0	0.5	3.9
addition	20+30	50.0	51	numeric	numeric	noninformative	1	2.6	5.5	1.8	4.6	0.5	3.8
multiplication	16*9	144.0	141	word	numeric	noninformative	-3	1.4	3.8	2.3	3.6	0.5	3.0
addition	24+1	25.0	22	word	numeric	informative	-3	1.1	6.9	1.2	4.9	0.5	6.0
multiplication	27*5	135.0	133	numeric	word	noninformative	-2	2.8	3.4	1.4	4.7	0.5	5.8
addition	9+30	39.0	43	word	word	informative	4	1.6	6.0	1.8	5.4	0.5	3.9
division	20/17	1.2	5	numeric	numeric	noninformative	4	2.6	4.1	1.8	3.0	0.5	4.4
division	22/8	2.8	3	word	numeric	informative	0	1.5	4.7	2.1	5.0	0.5	4.5
subtraction	12-18	-6.0	-5	word	numeric	noninformative	1	1.4	2.8	2.9	3.3	0.5	3.1
multiplication	30*4	120.0	120	numeric	numeric	noninformative	0	2.8	3.7	1.5	3.9	0.5	5.6
multiplication	13*4	52.0	50	numeric	numeric	noninformative	-2	2.8	2.8	1.1	3.7	0.5	5.5
multiplication	30*6	180.0	178	numeric	word	informative	-2	2.3	5.4	1.6	2.9	0.5	4.7
division	28/21	1.3	10	word	word	informative	9	2.4	3.7	1.6	3.6	0.5	3.7
addition	30+21	51.0	48	numeric	word	informative	-3	2.9	3.2	1.4	7.0	0.5	6.2
division	22/11	2.0	6	word	numeric	informative	4	2.5	4.8	2.8	3.6	0.5	3.3
subtraction	8-26	-18.0	-11	numeric	word	noninformative	7	1.4	3.6	1.1	5.6	0.5	3.6
multiplication	26*7	182.0	183	word	word	informative	1	2.3	4.6	1.4	5.3	0.5	5.4
subtraction	5-27	-22.0	-19	word	word	noninformative	3	1.4	2.3	2.2	5.6	0.5	3.7
subtraction	26-30	-4.0	-5	numeric	numeric	informative	-1	2.4	5.4	2.3	3.6	0.5	4.7
subtraction	9-20	-11.0	-14	numeric	word	informative	-3	2.5	4.0	2.9	7.5	0.5	4.1
