trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	24	24.0	25	numeric	word	noninformative	1	2.5	5.6	1.2	4.7	0.5	3.6
math	8*29	232.0	226	numeric	numeric	informative	-6	1.5	5.4	2.0	4.7	0.5	7.2
math	30*30	900.0	898	word	numeric	noninformative	-2	2.4	5.4	1.2	4.1	0.5	5.1
math	26-23	3.0	9	numeric	numeric	noninformative	6	1.8	3.0	2.9	6.6	0.5	5.7
math	22+26	48.0	47	numeric	word	noninformative	-1	2.4	4.1	2.3	6.5	0.5	3.6
baseline	11	11.0	13	word	word	informative	2	2.2	2.1	1.0	5.0	0.5	6.0
baseline	22	22.0	19	word	word	noninformative	-3	2.4	2.4	1.4	4.6	0.5	4.2
math	27*4	108.0	105	numeric	numeric	informative	-3	1.3	5.3	1.1	3.2	0.5	6.3
math	20/3	6.7	6	word	word	noninformative	-1	2.9	4.3	2.0	5.0	0.5	4.5
math	25+21	46.0	47	numeric	word	informative	1	1.4	4.4	2.5	4.6	0.5	4.0
math	15-5	10.0	4	numeric	numeric	informative	-6	1.7	5.5	2.1	4.5	0.5	6.0
math	29*4	116.0	119	numeric	numeric	informative	3	1.2	7.1	1.5	4.5	0.5	6.1
math	28-15	13.0	16	word	numeric	informative	3	1.1	4.2	2.0	5.2	0.5	4.0
baseline	9	9.0	7	numeric	word	informative	-2	2.2	4.3	2.1	3.4	0.5	4.6
math	25+26	51.0	41	word	numeric	informative	-10	1.2	5.8	2.0	3.7	0.5	4.4
baseline	19	19.0	21	numeric	word	informative	2	1.4	5.3	1.3	3.2	0.5	7.9
baseline	10	10.0	0	word	word	noninformative	-10	2.1	5.3	1.8	4.3	0.5	3.6
math	30/4	7.5	6	word	numeric	informative	-2	1.9	4.5	2.7	3.0	0.5	4.7
math	27/25	1.1	-6	word	word	noninformative	-7	2.8	4.4	2.6	4.2	0.5	4.4
baseline	7	7.0	4	word	numeric	informative	-3	2.6	3.4	1.8	3.4	0.5	5.7
baseline	12	12.0	11	word	numeric	noninformative	-1	2.2	3.1	2.7	5.0	0.5	4.2
math	20+9	29.0	28	numeric	word	noninformative	-1	1.7	4.2	1.9	5.0	0.5	4.9
math	28/13	2.2	-4	numeric	word	noninformative	-6	1.1	4.9	1.4	4.9	0.5	5.1
math	19-17	2.0	-6	word	numeric	noninformative	-8	1.4	3.0	2.9	5.7	0.5	8.4
