trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	15*5	75.0	77	word	word	noninformative	2	1.5	2.5	2.6	6.1	0.5	6.8
subtraction	5-14	-9.0	-13	word	numeric	informative	-4	2.8	3.5	1.2	5.4	0.5	5.9
multiplication	19*4	76.0	78	word	word	informative	2	1.1	2.9	2.9	4.5	0.5	3.1
addition	6+4	10.0	12	numeric	word	noninformative	2	1.0	7.2	2.2	3.7	0.5	3.5
subtraction	2-27	-25.0	-27	numeric	word	noninformative	-2	1.6	3.3	2.4	5.7	0.5	4.0
division	17/4	4.2	6	numeric	word	informative	2	1.6	4.0	2.2	5.4	0.5	3.5
addition	1+27	28.0	27	numeric	numeric	informative	-1	1.3	5.1	2.9	4.0	0.5	2.7
addition	7+16	23.0	22	word	numeric	noninformative	-1	1.7	2.7	2.9	8.0	0.5	4.5
multiplication	9*5	45.0	46	numeric	word	informative	1	1.5	3.5	2.0	4.1	0.5	5.1
division	9/4	2.2	-4	word	numeric	noninformative	-6	2.9	6.0	1.8	5.1	0.5	3.8
division	20/5	4.0	-4	numeric	numeric	informative	-8	1.5	5.3	2.1	4.4	0.5	2.9
subtraction	21-4	17.0	17	word	word	informative	0	1.4	4.2	1.0	4.7	0.5	4.8
subtraction	14-4	10.0	9	word	word	noninformative	-1	1.1	3.5	2.7	3.7	0.5	4.5
subtraction	12-24	-12.0	-17	numeric	numeric	noninformative	-5	2.7	4.0	2.2	4.9	0.5	4.7
division	15/3	5.0	-5	numeric	numeric	noninformative	-10	2.2	5.0	2.5	4.4	0.5	3.3
subtraction	18-10	8.0	10	word	word	noninformative	2	2.8	6.3	2.4	5.3	0.5	3.0
multiplication	10*6	60.0	55	word	word	informative	-5	1.6	5.8	2.6	3.8	0.5	3.9
multiplication	5*5	25.0	25	numeric	numeric	noninformative	0	1.0	3.6	2.6	3.9	0.5	5.3
addition	4+22	26.0	26	word	numeric	noninformative	0	2.7	4.1	3.0	3.3	0.5	4.3
multiplication	18*1	18.0	21	word	word	noninformative	3	1.4	5.1	1.7	5.7	0.5	5.8
division	26/2	13.0	8	word	numeric	informative	-5	2.5	3.6	1.4	5.8	0.5	4.5
addition	7+15	22.0	26	numeric	numeric	informative	4	1.3	6.8	2.2	4.4	0.5	3.5
division	22/15	1.5	6	numeric	numeric	informative	5	1.3	3.1	1.9	3.6	0.5	5.3
addition	28+22	50.0	54	numeric	word	informative	4	1.1	4.0	2.8	6.0	0.5	7.2
