trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	17/5	3.4	4	numeric	numeric	informative	1	2.4	5.1	2.4	5.1	0.5	5.7
subtraction	13-24	-11.0	-16	word	word	noninformative	-5	2.6	4.0	2.5	5.9	0.5	3.6
multiplication	28*9	252.0	253	word	word	noninformative	1	1.1	3.6	1.6	4.3	0.5	4.3
division	24/23	1.0	4	word	word	informative	3	3.0	3.1	1.3	4.4	0.5	3.6
multiplication	20*5	100.0	90	word	numeric	noninformative	-10	1.4	6.6	1.1	4.2	0.5	3.7
division	28/21	1.3	-2	word	word	noninformative	-3	1.2	4.8	2.4	2.9	0.5	4.5
multiplication	28*4	112.0	109	word	word	informative	-3	1.7	5.7	1.6	3.6	0.5	6.5
division	19/7	2.7	5	numeric	numeric	noninformative	2	2.5	5.6	1.3	6.7	0.5	4.2
subtraction	24-16	8.0	6	numeric	numeric	noninformative	-2	1.8	5.6	3.0	4.1	0.5	3.1
addition	25+24	49.0	53	numeric	word	informative	4	1.3	4.0	2.3	3.2	0.5	3.5
multiplication	28*5	140.0	135	word	numeric	informative	-5	1.5	3.3	1.1	2.2	0.5	3.7
multiplication	12*7	84.0	85	word	word	noninformative	1	2.4	3.6	2.8	3.2	0.5	3.0
division	16/4	4.0	3	word	numeric	noninformative	-1	2.7	4.3	1.5	5.0	0.5	5.4
division	30/24	1.2	-1	numeric	numeric	noninformative	-2	2.9	4.4	2.7	4.7	0.5	4.2
addition	24+13	37.0	27	numeric	numeric	informative	-10	2.3	6.7	3.0	5.7	0.5	5.6
addition	10+1	11.0	8	numeric	word	noninformative	-3	1.5	4.5	2.1	3.1	0.5	2.7
addition	15+3	18.0	17	word	word	noninformative	-1	2.6	6.3	2.5	4.1	0.5	4.8
subtraction	12-7	5.0	3	word	numeric	noninformative	-2	2.2	4.5	1.8	3.1	0.5	4.4
multiplication	12*5	60.0	60	numeric	word	informative	0	1.3	4.0	1.1	4.0	0.5	4.5
subtraction	14-17	-3.0	-4	numeric	numeric	informative	-1	2.8	4.2	2.0	3.5	0.5	4.1
addition	12+19	31.0	21	numeric	word	informative	-10	1.2	6.6	3.0	5.4	0.5	4.7
addition	20+26	46.0	56	numeric	word	informative	10	1.9	4.6	1.6	4.7	0.5	3.9
subtraction	11-28	-17.0	-15	numeric	numeric	informative	2	2.1	5.3	1.4	5.4	0.5	4.1
subtraction	24-12	12.0	3	word	numeric	informative	-9	2.7	4.5	1.3	4.0	0.5	4.6
