trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	24/1	24.0	21	word	word	noninformative	-3	2.0	4.6	2.3	5.5	0.5	4.3
baseline	15	15.0	11	numeric	numeric	informative	-4	2.5	5.0	1.5	4.7	0.5	3.1
math	27/11	2.5	1	word	numeric	noninformative	-1	2.7	4.3	2.4	7.0	0.5	3.2
baseline	29	29.0	32	numeric	word	noninformative	3	1.0	3.9	2.3	4.6	0.5	6.3
math	12*22	264.0	264	numeric	word	informative	0	1.6	3.6	1.4	3.9	0.5	5.8
math	15-23	-8.0	-5	word	numeric	noninformative	3	2.9	5.7	1.6	4.6	0.5	4.0
math	4*1	4.0	1	numeric	word	noninformative	-3	2.0	3.6	2.8	5.2	0.5	4.6
math	29+22	51.0	59	numeric	word	noninformative	8	1.6	3.6	1.2	3.2	0.5	4.5
baseline	17	17.0	20	numeric	word	informative	3	2.1	6.7	2.5	4.2	0.5	5.0
baseline	17	17.0	14	word	numeric	noninformative	-3	1.4	4.4	1.1	2.9	0.5	5.4
math	28+16	44.0	48	numeric	numeric	noninformative	4	2.6	3.3	2.5	3.8	0.5	3.0
math	15-24	-9.0	-9	word	numeric	informative	0	1.7	4.8	2.5	4.8	0.5	3.3
baseline	16	16.0	17	word	numeric	informative	1	2.1	6.1	1.8	3.8	0.5	6.6
baseline	23	23.0	25	numeric	numeric	noninformative	2	1.0	5.0	3.0	5.0	0.5	3.8
math	25/19	1.3	-2	word	numeric	informative	-3	2.3	7.0	1.9	3.4	0.5	7.7
math	14/11	1.3	-4	word	numeric	noninformative	-5	1.4	6.6	1.4	3.3	0.5	3.5
math	15+4	19.0	17	numeric	numeric	informative	-2	2.9	6.2	1.7	4.2	0.5	3.7
math	24+6	30.0	32	word	word	informative	2	1.7	4.3	2.4	4.6	0.5	2.8
baseline	22	22.0	21	numeric	numeric	noninformative	-1	2.5	5.0	1.7	4.0	0.5	3.3
math	7-9	-2.0	-1	numeric	word	informative	1	2.5	3.7	1.1	2.8	0.5	4.1
baseline	7	7.0	3	word	word	informative	-4	2.7	3.7	1.6	5.7	0.5	6.7
math	4*8	32.0	34	numeric	word	informative	2	1.2	2.8	3.0	7.1	0.5	4.0
math	12*16	192.0	191	word	word	noninformative	-1	1.6	3.8	1.6	4.4	0.5	2.5
math	12-22	-10.0	-11	word	word	informative	-1	1.9	3.8	1.9	6.5	0.5	15.0
