trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	22-15	7.0	2	word	word	informative	-5	2.9	4.1	2.5	4.4	0.5	6.3
division	7/2	3.5	8	word	numeric	informative	5	1.8	3.9	2.4	3.2	0.5	4.0
multiplication	2*4	8.0	7	numeric	numeric	informative	-1	1.0	3.5	1.5	4.7	0.5	4.1
multiplication	20*1	20.0	20	word	numeric	informative	0	2.4	5.6	2.2	4.6	0.5	3.7
addition	22+29	51.0	49	word	word	informative	-2	2.6	4.5	1.8	4.5	0.5	5.2
division	22/15	1.5	7	numeric	numeric	informative	6	2.7	4.9	2.8	4.5	0.5	4.8
subtraction	21-25	-4.0	3	numeric	word	noninformative	7	1.6	3.7	1.5	3.4	0.5	2.9
division	30/2	15.0	20	numeric	word	noninformative	5	1.5	4.8	1.8	4.6	0.5	3.7
subtraction	24-5	19.0	10	numeric	word	informative	-9	1.2	4.7	2.8	6.5	0.5	3.4
multiplication	27*5	135.0	137	numeric	numeric	noninformative	2	1.8	3.7	2.2	4.3	0.5	4.9
addition	24+26	50.0	59	numeric	numeric	informative	9	2.5	7.0	2.6	3.3	0.5	5.0
addition	8+22	30.0	25	numeric	word	informative	-5	1.9	5.2	1.1	4.0	0.5	5.6
division	26/18	1.4	2	word	numeric	noninformative	1	2.0	4.9	2.6	2.6	0.5	3.0
addition	17+10	27.0	29	word	word	noninformative	2	2.7	3.5	1.2	5.7	0.5	3.9
subtraction	15-30	-15.0	-10	word	word	noninformative	5	2.4	5.3	1.1	6.8	0.5	5.7
multiplication	16*3	48.0	57	numeric	numeric	noninformative	9	2.6	3.9	1.9	3.9	0.5	7.8
addition	8+9	17.0	23	word	numeric	informative	6	1.2	2.9	2.7	4.1	0.5	4.0
division	28/24	1.2	5	word	word	informative	4	2.2	5.2	1.7	4.1	0.5	4.3
subtraction	26-13	13.0	12	numeric	numeric	informative	-1	2.2	3.7	1.2	3.9	0.5	3.7
division	25/9	2.8	4	word	numeric	noninformative	1	1.2	6.3	2.3	4.1	0.5	5.2
addition	28+11	39.0	39	word	word	noninformative	0	2.6	5.0	2.7	3.4	0.5	4.5
multiplication	17*9	153.0	151	numeric	word	noninformative	-2	1.1	6.9	1.1	6.0	0.5	6.0
subtraction	21-11	10.0	11	numeric	word	noninformative	1	1.8	3.6	1.0	4.9	0.5	4.6
multiplication	2*7	14.0	5	word	numeric	noninformative	-9	2.3	4.8	1.1	4.2	0.5	2.8
