trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	10+20	30.0	29	numeric	word	noninformative	-1	1.5	2.8	2.3	3.7	0.5	4.3
subtraction	21-21	0.0	0	numeric	word	informative	0	2.8	6.8	2.1	4.9	0.5	4.7
addition	28+26	54.0	54	numeric	word	informative	0	1.8	4.2	2.4	3.7	0.5	3.9
addition	12+15	27.0	29	word	numeric	noninformative	2	2.0	4.2	1.4	6.3	0.5	4.0
subtraction	12-4	8.0	7	word	numeric	noninformative	-1	1.8	4.8	2.4	3.7	0.5	4.1
multiplication	9*8	72.0	74	numeric	numeric	noninformative	2	2.0	7.5	1.0	4.0	0.5	3.0
addition	21+25	46.0	43	numeric	word	informative	-3	2.4	3.0	2.9	3.1	0.5	5.8
division	28/18	1.6	6	word	word	noninformative	4	2.5	2.8	1.9	6.3	0.5	3.4
division	12/4	3.0	3	numeric	word	noninformative	0	1.2	4.3	2.7	5.4	0.5	4.0
subtraction	15-21	-6.0	-8	word	numeric	noninformative	-2	2.1	4.9	2.4	5.6	0.5	4.6
subtraction	27-29	-2.0	-3	numeric	numeric	informative	-1	1.7	4.4	1.9	4.7	0.5	3.0
multiplication	22*1	22.0	18	word	numeric	noninformative	-4	1.4	5.3	2.9	3.9	0.5	5.7
addition	24+30	54.0	56	numeric	numeric	informative	2	1.5	5.4	1.5	4.4	0.5	5.3
division	22/14	1.6	-1	word	word	informative	-3	2.1	5.3	2.5	3.8	0.5	3.6
subtraction	27-3	24.0	22	word	word	informative	-2	1.8	3.6	1.3	5.2	0.5	5.1
multiplication	5*5	25.0	22	numeric	word	informative	-3	2.2	5.7	1.6	4.1	0.5	5.6
division	30/26	1.2	11	numeric	numeric	informative	10	2.1	3.7	1.1	4.3	0.5	4.8
addition	14+1	15.0	15	word	numeric	noninformative	0	2.7	5.1	1.8	4.2	0.5	6.6
division	20/9	2.2	0	numeric	word	informative	-2	1.2	3.6	1.4	5.2	0.5	4.9
subtraction	20-14	6.0	5	numeric	word	informative	-1	2.2	4.4	2.0	7.4	0.5	3.3
multiplication	28*4	112.0	122	word	numeric	noninformative	10	1.2	5.0	1.2	3.4	0.5	5.0
multiplication	23*1	23.0	14	word	numeric	noninformative	-9	1.3	4.0	2.9	6.4	0.5	3.9
multiplication	29*3	87.0	85	word	word	noninformative	-2	2.8	4.3	1.4	7.3	0.5	4.9
division	28/25	1.1	1	word	numeric	informative	0	1.4	6.0	1.0	3.7	0.5	4.7
