trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	28*2	56.0	59	numeric	word	noninformative	3	1.4	2.9	1.3	6.7	0.5	5.8
multiplication	12*5	60.0	64	numeric	numeric	informative	4	2.9	4.4	3.0	3.7	0.5	4.8
subtraction	7-3	4.0	4	word	word	informative	0	2.0	6.0	1.5	4.0	0.5	4.5
division	13/9	1.4	0	numeric	numeric	informative	-1	1.5	4.0	2.8	3.5	0.5	4.8
division	15/3	5.0	-1	numeric	numeric	noninformative	-6	2.8	2.6	2.3	5.7	0.5	4.0
addition	21+16	37.0	28	numeric	numeric	noninformative	-9	1.6	3.6	2.4	4.8	0.5	6.1
division	14/8	1.8	5	numeric	numeric	informative	3	2.6	5.7	1.1	4.2	0.5	3.6
multiplication	9*1	9.0	9	word	word	noninformative	0	3.0	3.5	3.0	5.0	0.5	7.8
multiplication	13*2	26.0	36	word	numeric	noninformative	10	2.6	3.9	2.8	3.8	0.5	3.3
subtraction	11-6	5.0	7	numeric	numeric	informative	2	2.8	4.7	1.7	3.5	0.5	4.3
division	12/10	1.2	1	numeric	numeric	informative	0	2.3	2.9	1.3	3.2	0.5	6.2
subtraction	2-19	-17.0	-19	numeric	word	informative	-2	1.6	6.8	2.4	5.8	0.5	3.8
multiplication	8*6	48.0	57	word	word	noninformative	9	2.2	3.7	2.8	3.3	0.5	5.5
addition	12+28	40.0	43	numeric	numeric	noninformative	3	1.3	3.6	1.6	6.2	0.5	3.9
addition	8+2	10.0	14	word	word	informative	4	2.5	4.1	2.5	6.6	0.5	4.2
subtraction	10-17	-7.0	-16	word	word	noninformative	-9	2.1	4.7	2.0	5.2	0.5	3.9
division	19/13	1.5	6	word	numeric	informative	5	1.4	2.9	2.8	5.0	0.5	4.8
division	16/5	3.2	0	numeric	numeric	informative	-3	2.3	3.7	1.9	3.8	0.5	4.1
subtraction	4-25	-21.0	-18	word	word	noninformative	3	1.8	3.8	1.7	3.6	0.5	3.2
subtraction	17-18	-1.0	-10	word	word	informative	-9	2.6	3.5	3.0	3.6	0.5	4.3
addition	6+1	7.0	4	numeric	word	informative	-3	1.4	4.2	1.6	3.0	0.5	5.2
addition	25+6	31.0	30	word	word	noninformative	-1	2.3	3.9	1.9	3.0	0.5	5.6
addition	29+19	48.0	48	word	word	noninformative	0	2.2	4.4	2.3	2.7	0.5	3.2
multiplication	7*3	21.0	30	word	numeric	noninformative	9	1.2	5.2	2.6	3.3	0.5	5.6
