trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	26+9	35.0	31	numeric	word	noninformative	-4	1.1	5.6	2.1	4.6	0.5	4.5
math	2*16	32.0	31	numeric	word	informative	-1	2.0	4.0	2.3	4.3	0.5	4.2
baseline	29	29.0	22	word	word	informative	-7	1.6	5.3	2.2	4.3	0.5	5.5
math	29+3	32.0	36	numeric	numeric	informative	4	2.8	4.9	2.5	4.5	0.5	4.4
baseline	19	19.0	15	numeric	word	noninformative	-4	2.0	5.2	1.6	3.6	0.5	2.6
math	20-21	-1.0	-8	word	numeric	informative	-7	2.0	5.9	1.7	4.2	0.5	3.6
math	2*9	18.0	22	numeric	word	informative	4	2.8	2.9	2.7	5.6	0.5	5.2
math	20+9	29.0	23	numeric	word	informative	-6	2.9	4.0	1.8	4.6	0.5	5.4
math	7-27	-20.0	-28	word	numeric	noninformative	-8	1.7	7.5	1.0	3.1	0.5	4.6
baseline	28	28.0	30	word	numeric	noninformative	2	2.9	3.9	1.5	4.5	0.5	4.0
math	8*4	32.0	29	word	word	informative	-3	1.5	5.1	1.3	5.1	0.5	4.2
baseline	22	22.0	21	numeric	numeric	noninformative	-1	2.5	3.6	1.2	4.0	0.5	4.7
baseline	15	15.0	8	word	word	noninformative	-7	1.6	4.0	1.5	4.0	0.5	4.4
math	19/13	1.5	-2	numeric	word	informative	-3	2.5	5.0	2.5	4.8	0.5	5.2
math	23/21	1.1	0	numeric	word	noninformative	-1	2.9	4.7	2.8	4.6	0.5	4.6
baseline	12	12.0	13	word	numeric	noninformative	1	2.8	3.2	1.2	4.0	0.5	4.0
math	24/9	2.7	-2	word	numeric	noninformative	-5	2.6	5.3	1.5	4.4	0.5	4.5
math	28*5	140.0	139	numeric	numeric	noninformative	-1	2.2	5.2	1.2	5.6	0.5	3.4
baseline	18	18.0	16	word	numeric	informative	-2	2.6	4.1	2.2	4.4	0.5	5.0
math	25+24	49.0	47	word	numeric	informative	-2	2.3	4.9	2.9	5.3	0.5	3.4
math	9/8	1.1	-1	numeric	word	informative	-2	1.3	4.3	1.0	3.1	0.5	3.9
math	16-18	-2.0	-4	numeric	numeric	informative	-2	2.2	2.7	1.5	6.2	0.5	4.0
math	17-1	16.0	25	word	word	noninformative	9	2.4	5.1	1.8	4.1	0.5	4.5
baseline	26	26.0	28	word	numeric	noninformative	2	1.6	7.1	1.1	4.3	0.5	15.6
