trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	26*2	52.0	53	numeric	word	informative	1	2.0	3.4	2.0	4.5	0.5	2.7
division	28/16	1.8	4	numeric	word	informative	2	2.3	4.1	2.1	5.8	0.5	5.3
division	17/7	2.4	-8	word	numeric	noninformative	-10	1.3	5.4	1.5	6.8	0.5	3.5
multiplication	16*5	80.0	80	word	numeric	informative	0	2.0	6.9	2.4	6.4	0.5	3.5
subtraction	23-22	1.0	-4	numeric	numeric	noninformative	-5	1.8	2.9	1.9	4.7	0.5	5.2
multiplication	10*5	50.0	51	numeric	numeric	informative	1	2.4	4.5	1.1	4.8	0.5	3.4
addition	16+8	24.0	24	word	numeric	noninformative	0	2.5	4.1	1.7	7.1	0.5	3.4
addition	6+27	33.0	34	numeric	word	noninformative	1	1.4	3.2	2.7	4.3	0.5	5.6
addition	7+9	16.0	18	numeric	word	noninformative	2	1.5	4.9	1.4	5.5	0.5	6.2
subtraction	4-28	-24.0	-24	numeric	word	informative	0	2.7	3.2	2.9	3.9	0.5	4.3
addition	15+9	24.0	22	word	numeric	informative	-2	2.6	3.7	2.1	4.2	0.5	4.6
subtraction	14-5	9.0	14	numeric	numeric	informative	5	1.6	5.8	2.6	5.3	0.5	3.5
multiplication	28*2	56.0	56	word	numeric	noninformative	0	1.1	2.9	1.8	4.3	0.5	5.8
addition	22+5	27.0	35	word	word	noninformative	8	1.3	3.9	1.1	2.4	0.5	4.7
subtraction	26-17	9.0	5	numeric	numeric	noninformative	-4	1.5	4.3	2.7	2.9	0.5	4.7
multiplication	16*1	16.0	17	numeric	word	informative	1	2.1	2.3	1.7	4.5	0.5	5.5
addition	8+26	34.0	42	numeric	word	informative	8	2.3	4.8	1.1	3.6	0.5	4.4
division	24/8	3.0	5	word	word	informative	2	2.4	5.1	2.3	4.3	0.5	4.0
multiplication	27*4	108.0	116	word	word	informative	8	2.8	3.7	1.4	4.8	0.5	4.3
division	24/4	6.0	7	word	numeric	noninformative	1	1.2	3.8	1.5	5.2	0.5	4.3
subtraction	10-6	4.0	7	word	numeric	noninformative	3	1.9	7.6	2.8	4.1	0.5	5.8
subtraction	11-8	3.0	-2	word	numeric	noninformative	-5	2.8	4.2	2.0	5.4	0.5	4.2
division	25/22	1.1	3	word	word	informative	2	1.5	4.1	1.0	3.0	0.5	4.2
division	8/5	1.6	6	numeric	word	noninformative	4	3.0	4.9	2.2	3.8	0.5	4.5
