trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	8*1	8.0	17	numeric	numeric	noninformative	9	1.1	6.7	3.0	4.2	0.5	3.0
subtraction	22-23	-1.0	4	numeric	word	noninformative	5	1.5	3.6	3.0	4.1	0.5	2.8
subtraction	14-24	-10.0	-9	word	numeric	informative	1	2.8	3.8	1.2	6.2	0.5	5.7
division	26/12	2.2	0	numeric	word	informative	-2	2.9	6.0	1.9	4.0	0.5	4.1
subtraction	20-4	16.0	19	numeric	numeric	noninformative	3	1.5	4.2	2.8	5.6	0.5	5.4
addition	1+25	26.0	27	word	numeric	noninformative	1	2.4	5.0	1.7	3.6	0.5	5.3
multiplication	25*5	125.0	132	numeric	word	noninformative	7	2.7	3.7	1.5	4.5	0.5	3.1
subtraction	13-4	9.0	4	numeric	word	noninformative	-5	2.3	6.9	1.7	4.9	0.5	4.1
subtraction	3-10	-7.0	-5	numeric	numeric	noninformative	2	1.9	6.1	2.1	4.7	0.5	6.6
division	21/19	1.1	9	word	numeric	noninformative	8	2.0	5.0	2.5	3.4	0.5	2.9
division	27/5	5.4	11	numeric	numeric	informative	6	2.4	2.9	2.8	4.4	0.5	4.8
addition	20+26	46.0	48	word	word	informative	2	1.5	4.4	2.1	4.9	0.5	3.9
multiplication	8*4	32.0	28	word	word	noninformative	-4	2.6	3.9	1.2	4.2	0.5	4.7
division	7/5	1.4	1	word	word	noninformative	0	2.0	4.1	2.5	7.1	0.5	5.9
addition	20+15	35.0	36	numeric	word	noninformative	1	2.6	2.2	2.4	3.2	0.5	6.0
multiplication	4*2	8.0	4	word	word	informative	-4	1.6	5.1	2.7	3.5	0.5	5.2
subtraction	9-17	-8.0	-1	numeric	numeric	noninformative	7	2.3	5.7	2.3	2.5	0.5	4.9
division	17/1	17.0	24	word	word	informative	7	1.6	2.7	2.9	6.3	0.5	4.1
division	27/21	1.3	-9	numeric	word	informative	-10	2.1	5.1	2.4	4.0	0.5	4.6
addition	5+29	34.0	32	numeric	numeric	informative	-2	1.6	4.1	1.0	3.5	0.5	4.8
addition	24+7	31.0	34	word	numeric	informative	3	1.9	5.0	2.3	2.6	0.5	7.4
multiplication	7*3	21.0	30	word	numeric	informative	9	2.6	5.6	1.4	4.0	0.5	3.3
multiplication	5*1	5.0	7	word	numeric	informative	2	2.9	3.9	1.5	3.2	0.5	3.8
addition	15+2	17.0	11	word	word	informative	-6	1.0	5.5	1.3	3.6	0.5	4.4
