trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	13*9	117.0	115	word	numeric	noninformative	-2	2.6	3.4	2.3	3.8	0.5	5.0
division	19/8	2.4	1	word	word	noninformative	-1	2.4	4.1	1.3	5.0	0.5	6.1
multiplication	8*6	48.0	54	numeric	numeric	noninformative	6	2.3	3.6	2.1	7.0	0.5	5.6
division	20/1	20.0	20	numeric	numeric	informative	0	1.7	4.5	2.5	3.9	0.5	3.6
addition	15+20	35.0	30	numeric	numeric	noninformative	-5	2.3	2.9	2.4	5.2	0.5	4.2
addition	11+22	33.0	32	word	word	informative	-1	2.7	3.9	1.5	5.6	0.5	3.6
division	18/9	2.0	4	word	word	noninformative	2	1.0	3.8	2.5	6.0	0.5	4.9
addition	18+7	25.0	32	word	word	informative	7	1.3	4.7	1.7	6.1	0.5	4.1
division	30/11	2.7	5	numeric	numeric	noninformative	2	1.5	4.4	1.9	4.7	0.5	4.2
multiplication	5*7	35.0	37	word	numeric	noninformative	2	1.5	5.1	2.8	3.2	0.5	6.5
multiplication	26*2	52.0	51	numeric	word	informative	-1	1.2	2.6	2.7	3.5	0.5	4.6
multiplication	19*4	76.0	79	numeric	numeric	noninformative	3	2.3	4.6	2.5	3.8	0.5	5.1
division	14/12	1.2	-1	numeric	word	noninformative	-2	2.3	3.1	1.7	4.7	0.5	4.6
subtraction	5-1	4.0	2	word	numeric	informative	-2	1.2	7.8	2.9	5.9	0.5	3.5
subtraction	22-4	18.0	20	word	numeric	informative	2	2.0	3.3	2.2	6.3	0.5	6.3
addition	12+27	39.0	44	word	word	noninformative	5	1.8	4.2	1.4	4.4	0.5	3.2
subtraction	28-14	14.0	18	word	numeric	noninformative	4	2.7	4.2	2.5	4.1	0.5	2.9
multiplication	13*7	91.0	82	word	word	informative	-9	2.9	3.3	2.9	3.7	0.5	3.7
addition	11+22	33.0	25	word	word	noninformative	-8	2.5	7.9	3.0	3.0	0.5	4.8
subtraction	18-14	4.0	8	numeric	word	informative	4	2.5	5.1	2.7	3.5	0.5	3.9
addition	21+15	36.0	34	numeric	word	informative	-2	2.1	3.6	2.4	6.3	0.5	4.9
subtraction	13-6	7.0	17	numeric	numeric	informative	10	2.7	3.4	1.0	3.8	0.5	4.8
division	21/15	1.4	-2	numeric	numeric	informative	-3	2.2	4.4	2.9	5.4	0.5	4.3
subtraction	6-13	-7.0	-16	numeric	word	informative	-9	1.1	4.2	2.1	4.1	0.5	3.8
