trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	17*5	85.0	83	word	numeric	informative	-2	2.6	4.5	2.9	4.2	0.5	6.3
division	21/16	1.3	2	word	word	noninformative	1	3.0	3.3	1.0	3.5	0.5	4.4
addition	17+27	44.0	46	numeric	numeric	noninformative	2	1.3	3.9	2.7	4.5	0.5	5.8
addition	3+19	22.0	23	word	word	informative	1	1.5	2.7	1.8	4.4	0.5	6.1
subtraction	2-21	-19.0	-20	word	numeric	informative	-1	2.5	2.6	1.3	4.5	0.5	3.7
division	20/11	1.8	4	word	word	informative	2	1.8	7.1	2.1	5.3	0.5	4.2
multiplication	21*9	189.0	181	numeric	word	noninformative	-8	1.9	4.5	1.5	4.1	0.5	4.0
division	27/5	5.4	2	word	word	informative	-3	2.5	4.5	1.6	5.4	0.5	4.0
addition	8+20	28.0	27	word	word	informative	-1	2.6	6.3	2.5	5.6	0.5	3.8
subtraction	9-4	5.0	2	word	word	noninformative	-3	2.1	3.7	2.5	3.8	0.5	5.6
subtraction	25-22	3.0	4	numeric	word	noninformative	1	2.9	4.7	1.9	2.7	0.5	3.5
multiplication	19*6	114.0	109	numeric	word	noninformative	-5	2.6	6.8	1.2	5.6	0.5	3.0
addition	24+16	40.0	38	numeric	word	informative	-2	1.6	4.9	2.0	5.5	0.5	4.6
division	28/14	2.0	11	numeric	numeric	noninformative	9	2.1	4.3	2.4	4.3	0.5	5.3
multiplication	19*3	57.0	54	word	numeric	noninformative	-3	1.7	4.5	1.5	5.4	0.5	6.4
subtraction	15-29	-14.0	-20	numeric	numeric	noninformative	-6	1.4	2.8	2.7	4.4	0.5	3.9
subtraction	30-14	16.0	15	numeric	numeric	noninformative	-1	3.0	4.0	1.7	5.6	0.5	4.7
division	27/22	1.2	-7	word	word	informative	-8	1.6	3.1	1.7	3.9	0.5	3.2
subtraction	28-18	10.0	18	numeric	numeric	noninformative	8	2.9	4.5	1.7	4.3	0.5	2.1
multiplication	23*2	46.0	44	numeric	numeric	informative	-2	1.9	5.5	2.8	4.8	0.5	5.8
multiplication	23*5	115.0	116	word	numeric	informative	1	2.5	3.2	1.9	4.2	0.5	5.2
addition	11+24	35.0	33	word	numeric	noninformative	-2	1.2	2.3	1.8	3.3	0.5	4.8
addition	7+30	37.0	27	numeric	numeric	informative	-10	2.6	3.1	1.9	4.7	0.5	5.4
division	2/2	1.0	-1	numeric	word	informative	-2	2.7	3.8	1.8	4.8	0.5	5.1
