trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	8*21	168.0	173	numeric	numeric	noninformative	5	2.4	4.4	1.7	2.8	0.5	3.5
math	1*17	17.0	18	numeric	numeric	noninformative	1	1.5	6.2	2.7	6.3	0.5	5.5
math	14*28	392.0	393	word	word	noninformative	1	2.6	3.6	2.2	7.9	0.5	4.8
math	15-14	1.0	2	numeric	word	noninformative	1	2.4	4.0	2.3	4.5	0.5	3.6
math	8*14	112.0	115	numeric	word	informative	3	2.3	5.0	2.4	3.7	0.5	4.4
math	18-12	6.0	3	word	numeric	informative	-3	1.9	3.5	2.8	5.4	0.5	4.9
baseline	2	2.0	-8	numeric	word	informative	-10	2.2	3.5	1.1	4.7	0.5	3.8
baseline	2	2.0	11	numeric	numeric	informative	9	2.3	3.1	2.5	4.8	0.5	3.5
baseline	2	2.0	10	numeric	numeric	noninformative	8	2.6	3.4	1.8	3.5	0.5	3.5
math	22-18	4.0	3	word	numeric	noninformative	-1	2.8	3.2	1.3	5.3	0.5	5.1
math	1+20	21.0	22	numeric	word	noninformative	1	1.5	3.4	2.7	6.5	0.5	3.5
baseline	28	28.0	23	numeric	word	informative	-5	1.3	5.6	1.3	4.5	0.5	4.5
math	25+21	46.0	43	word	word	noninformative	-3	2.4	5.9	1.8	4.5	0.5	2.8
math	6-3	3.0	3	numeric	numeric	noninformative	0	1.0	3.9	2.3	5.3	0.5	3.1
math	6/3	2.0	12	word	numeric	informative	10	2.6	4.9	2.5	5.4	0.5	3.7
math	14+15	29.0	31	word	numeric	informative	2	1.5	5.8	1.3	3.5	0.5	4.0
math	29/23	1.3	0	numeric	numeric	informative	-1	1.1	5.2	1.8	3.6	0.5	4.6
baseline	25	25.0	28	word	numeric	noninformative	3	1.5	7.0	1.6	4.5	0.5	6.7
math	7/4	1.8	4	word	word	informative	2	1.8	6.6	2.2	3.6	0.5	3.8
baseline	15	15.0	10	word	word	informative	-5	1.2	3.1	2.7	4.8	0.5	5.3
baseline	21	21.0	22	word	word	noninformative	1	2.4	3.4	1.7	3.3	0.5	4.9
math	20+25	45.0	45	word	word	informative	0	2.6	2.9	2.3	6.6	0.5	3.3
baseline	2	2.0	0	word	numeric	informative	-2	1.8	5.9	2.8	3.6	0.5	4.6
math	5/2	2.5	4	numeric	word	noninformative	1	2.1	3.2	2.5	5.5	0.5	15.7
