trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	11-16	-5.0	-1	word	numeric	informative	4	2.8	6.5	1.2	4.2	0.5	4.6
math	1*30	30.0	26	numeric	word	informative	-4	2.1	6.6	2.8	5.4	0.5	5.5
math	7+8	15.0	17	word	numeric	informative	2	2.9	3.7	1.0	3.7	0.5	4.7
baseline	16	16.0	13	numeric	numeric	noninformative	-3	1.9	4.3	2.1	4.4	0.5	5.5
math	6*10	60.0	59	numeric	numeric	informative	-1	2.1	4.3	1.4	5.0	0.5	3.9
math	8/4	2.0	-6	word	numeric	noninformative	-8	2.8	6.4	2.1	4.3	0.5	7.0
baseline	1	1.0	8	word	word	noninformative	7	1.7	5.0	1.9	4.0	0.5	5.0
baseline	17	17.0	19	numeric	word	noninformative	2	2.9	3.8	2.0	2.4	0.5	4.1
math	28-1	27.0	25	word	numeric	noninformative	-2	1.4	3.7	1.5	4.4	0.5	3.3
baseline	9	9.0	12	word	word	informative	3	2.7	5.5	2.2	7.1	0.5	6.0
baseline	17	17.0	21	numeric	word	noninformative	4	2.6	4.6	2.5	4.2	0.5	5.5
math	28-2	26.0	17	word	numeric	noninformative	-9	2.1	3.6	2.8	2.9	0.5	4.7
math	29*3	87.0	90	word	word	informative	3	1.4	3.6	1.7	4.5	0.5	4.6
math	29/5	5.8	-3	word	numeric	informative	-9	1.1	3.2	1.9	4.2	0.5	5.0
math	10/7	1.4	-4	numeric	word	noninformative	-5	2.0	4.3	1.5	4.4	0.5	7.0
baseline	4	4.0	4	word	numeric	noninformative	0	1.7	3.9	1.0	4.0	0.5	4.0
baseline	10	10.0	12	numeric	numeric	noninformative	2	1.0	4.3	1.7	5.2	0.5	4.0
baseline	27	27.0	24	word	numeric	noninformative	-3	2.6	6.7	1.0	3.7	0.5	6.8
math	29/5	5.8	5	numeric	word	noninformative	-1	2.9	3.6	1.5	3.4	0.5	4.2
math	10+3	13.0	14	numeric	word	informative	1	2.4	3.5	1.1	8.0	0.5	3.5
math	25+17	42.0	38	word	numeric	informative	-4	2.5	3.8	2.5	6.1	0.5	2.7
math	8*9	72.0	72	numeric	word	informative	0	1.1	4.2	1.0	4.3	0.5	4.1
math	21+27	48.0	48	numeric	word	informative	0	1.2	2.9	2.5	6.6	0.5	4.4
math	3-1	2.0	-3	numeric	word	informative	-5	2.6	4.8	1.5	4.6	0.5	11.2
