trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	27*1	27.0	24	numeric	numeric	informative	-3	2.5	4.3	1.4	4.2	0.5	3.7
subtraction	3-29	-26.0	-27	word	numeric	informative	-1	1.0	4.2	2.0	4.3	0.5	3.5
subtraction	23-9	14.0	13	numeric	numeric	informative	-1	2.7	4.0	1.4	3.0	0.5	2.6
division	5/2	2.5	0	numeric	numeric	noninformative	-2	2.3	5.5	1.3	8.0	0.5	4.6
addition	9+12	21.0	22	word	numeric	informative	1	1.9	4.9	1.7	5.6	0.5	4.3
multiplication	21*1	21.0	16	numeric	word	noninformative	-5	2.5	2.8	1.7	4.3	0.5	4.2
subtraction	10-2	8.0	4	numeric	word	noninformative	-4	2.6	5.3	2.1	4.6	0.5	4.8
addition	25+23	48.0	38	numeric	numeric	noninformative	-10	1.9	6.2	1.3	2.5	0.5	7.2
subtraction	2-12	-10.0	-11	numeric	numeric	informative	-1	2.5	7.3	2.6	5.7	0.5	3.3
division	21/8	2.6	3	word	word	informative	0	2.5	4.0	2.1	2.8	0.5	3.9
subtraction	21-2	19.0	29	word	word	noninformative	10	2.9	3.1	1.3	3.7	0.5	7.2
multiplication	9*8	72.0	82	word	numeric	informative	10	2.2	3.7	1.2	6.0	0.5	4.4
division	24/14	1.7	0	word	word	noninformative	-2	2.1	4.1	2.4	5.5	0.5	4.1
addition	30+6	36.0	40	numeric	numeric	noninformative	4	2.5	3.4	2.9	6.2	0.5	5.5
addition	10+13	23.0	28	word	word	informative	5	1.9	4.6	2.2	2.6	0.5	3.2
division	28/15	1.9	-1	numeric	word	noninformative	-3	2.9	4.2	1.6	3.7	0.5	4.5
subtraction	4-22	-18.0	-9	numeric	word	informative	9	2.4	4.2	2.4	4.8	0.5	4.3
addition	11+6	17.0	27	numeric	word	noninformative	10	1.3	3.9	1.8	4.9	0.5	5.0
addition	30+16	46.0	43	word	numeric	informative	-3	1.5	2.9	1.5	3.5	0.5	7.8
multiplication	24*4	96.0	97	word	numeric	noninformative	1	2.6	5.6	2.5	5.2	0.5	3.0
division	28/25	1.1	3	numeric	word	informative	2	2.2	5.7	2.1	3.2	0.5	3.9
multiplication	18*2	36.0	37	word	numeric	noninformative	1	2.2	3.7	1.1	4.1	0.5	3.8
division	19/18	1.1	-2	word	word	informative	-3	1.2	4.2	2.9	6.5	0.5	4.2
multiplication	10*1	10.0	7	word	word	noninformative	-3	1.4	4.5	2.8	5.2	0.5	3.8
