trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	13*4	52.0	44	word	word	informative	-8	2.5	5.3	2.1	3.7	0.5	4.0
addition	17+5	22.0	24	numeric	numeric	informative	2	2.8	3.2	1.2	3.4	0.5	7.4
subtraction	10-19	-9.0	-9	numeric	numeric	noninformative	0	1.3	3.4	1.3	2.6	0.5	4.9
subtraction	14-27	-13.0	-6	word	word	noninformative	7	1.2	5.9	1.6	4.3	0.5	5.2
division	26/9	2.9	11	word	word	noninformative	8	1.7	4.4	2.2	2.8	0.5	3.7
multiplication	18*8	144.0	149	word	word	informative	5	2.2	5.6	1.8	5.0	0.5	3.1
multiplication	25*5	125.0	118	word	word	informative	-7	1.1	4.9	3.0	5.1	0.5	3.9
division	27/13	2.1	1	word	numeric	noninformative	-1	2.8	4.4	2.8	3.7	0.5	3.1
division	11/3	3.7	5	numeric	numeric	informative	1	1.6	3.9	2.5	4.1	0.5	5.5
subtraction	29-19	10.0	13	word	numeric	noninformative	3	1.1	5.1	2.4	6.3	0.5	5.7
division	28/15	1.9	6	word	numeric	noninformative	4	1.1	4.9	2.6	5.2	0.5	4.1
addition	22+12	34.0	40	numeric	word	noninformative	6	1.3	4.4	2.5	4.9	0.5	5.2
subtraction	22-4	18.0	17	word	word	informative	-1	2.5	5.8	1.5	6.4	0.5	5.1
multiplication	9*1	9.0	15	numeric	word	noninformative	6	2.9	4.5	2.8	3.3	0.5	4.3
division	13/12	1.1	3	numeric	numeric	informative	2	2.4	7.8	2.6	5.4	0.5	4.8
division	20/3	6.7	6	numeric	word	informative	-1	1.7	4.5	2.5	7.6	0.5	4.0
multiplication	17*6	102.0	97	numeric	numeric	informative	-5	2.7	4.5	2.3	3.7	0.5	4.6
multiplication	12*4	48.0	42	numeric	word	noninformative	-6	2.9	3.7	2.5	4.0	0.5	6.2
addition	4+12	16.0	23	word	numeric	informative	7	1.3	3.2	1.2	3.7	0.5	5.8
addition	21+19	40.0	40	word	word	noninformative	0	1.6	3.0	1.2	3.4	0.5	2.1
addition	3+24	27.0	26	numeric	word	informative	-1	2.7	3.4	2.4	4.1	0.5	4.2
subtraction	4-10	-6.0	-7	numeric	numeric	informative	-1	1.9	5.7	2.5	4.7	0.5	2.9
subtraction	12-10	2.0	1	numeric	numeric	noninformative	-1	1.9	3.2	1.9	3.7	0.5	4.4
addition	22+25	47.0	40	word	numeric	noninformative	-7	2.0	4.1	2.6	3.5	0.5	5.8
