trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	14/9	1.6	9	numeric	word	noninformative	7	2.6	7.2	2.5	3.5	0.5	3.8
division	21/19	1.1	1	word	numeric	noninformative	0	1.3	5.3	2.5	4.1	0.5	3.3
subtraction	24-29	-5.0	-5	word	word	noninformative	0	2.1	4.2	2.0	7.1	0.5	3.9
addition	16+5	21.0	20	numeric	numeric	informative	-1	1.1	2.6	2.3	2.9	0.5	3.5
multiplication	19*8	152.0	145	word	numeric	informative	-7	2.1	4.0	1.7	5.5	0.5	5.0
division	20/6	3.3	2	word	word	noninformative	-1	1.5	3.9	2.7	3.4	0.5	4.3
multiplication	27*8	216.0	214	numeric	numeric	noninformative	-2	1.7	5.7	2.3	4.6	0.5	4.3
addition	21+17	38.0	41	numeric	numeric	informative	3	1.8	6.1	1.1	3.9	0.5	6.3
division	27/7	3.9	8	word	word	informative	4	1.3	4.7	2.1	6.1	0.5	3.7
subtraction	1-21	-20.0	-27	numeric	word	noninformative	-7	2.5	6.7	2.0	3.4	0.5	4.4
multiplication	30*5	150.0	150	numeric	word	informative	0	2.8	3.9	1.9	6.3	0.5	4.8
subtraction	8-17	-9.0	-2	word	numeric	noninformative	7	1.5	5.4	1.4	3.9	0.5	4.2
multiplication	17*3	51.0	53	word	word	noninformative	2	1.3	4.7	1.8	3.0	0.5	3.0
addition	14+1	15.0	15	word	numeric	informative	0	1.7	4.6	1.7	2.5	0.5	2.9
addition	30+4	34.0	39	numeric	word	noninformative	5	2.4	4.1	1.9	3.8	0.5	4.6
division	21/9	2.3	0	word	numeric	informative	-2	2.6	6.0	2.3	6.9	0.5	4.4
addition	19+14	33.0	25	word	word	informative	-8	1.8	5.3	2.7	3.9	0.5	4.7
division	20/14	1.4	4	numeric	numeric	informative	3	2.6	4.1	2.5	6.5	0.5	4.7
multiplication	26*5	130.0	133	numeric	word	noninformative	3	1.4	3.9	2.0	5.3	0.5	4.1
subtraction	23-22	1.0	-2	numeric	numeric	informative	-3	1.9	3.5	2.5	5.0	0.5	5.1
multiplication	1*9	9.0	9	numeric	word	noninformative	0	1.8	7.0	1.3	5.0	0.5	5.3
subtraction	27-25	2.0	-1	numeric	numeric	noninformative	-3	2.1	3.0	2.9	3.4	0.5	4.2
subtraction	1-21	-20.0	-21	word	numeric	informative	-1	2.8	4.7	2.0	4.1	0.5	3.5
addition	15+30	45.0	53	word	word	informative	8	1.6	3.5	1.8	6.1	0.5	3.1
