trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	10/9	1.1	8	word	numeric	informative	7	2.0	3.6	2.0	4.1	0.5	4.1
multiplication	19*8	152.0	154	numeric	word	informative	2	2.5	7.0	2.7	6.4	0.5	6.2
subtraction	1-30	-29.0	-27	word	word	noninformative	2	2.9	4.8	1.8	4.7	0.5	4.6
addition	19+20	39.0	38	word	numeric	informative	-1	2.9	3.7	1.2	4.3	0.5	3.5
subtraction	28-27	1.0	3	numeric	word	informative	2	1.3	5.4	2.2	3.2	0.5	4.7
division	5/2	2.5	12	word	numeric	informative	9	1.3	6.8	1.3	3.4	0.5	3.4
division	27/2	13.5	10	word	word	informative	-3	1.6	5.4	1.6	5.3	0.5	5.5
addition	6+25	31.0	30	word	numeric	noninformative	-1	1.5	7.9	2.1	4.2	0.5	2.3
multiplication	9*1	9.0	11	numeric	word	informative	2	1.4	3.5	2.4	3.6	0.5	3.7
addition	25+30	55.0	54	word	word	noninformative	-1	1.2	3.9	2.7	5.3	0.5	5.9
multiplication	1*3	3.0	4	numeric	numeric	informative	1	1.2	7.4	2.9	2.8	0.5	3.5
subtraction	15-14	1.0	-3	numeric	word	noninformative	-4	1.8	3.9	1.4	5.0	0.5	5.2
division	3/2	1.5	-2	word	numeric	noninformative	-3	2.1	4.8	2.9	5.8	0.5	6.0
addition	24+10	34.0	33	word	word	informative	-1	1.4	5.2	2.1	6.3	0.5	4.9
subtraction	1-28	-27.0	-28	numeric	numeric	informative	-1	1.0	5.4	3.0	2.5	0.5	3.8
addition	19+4	23.0	15	numeric	numeric	noninformative	-8	1.3	5.5	1.5	4.7	0.5	3.5
subtraction	12-23	-11.0	-15	word	numeric	informative	-4	1.3	3.6	1.8	2.6	0.5	5.2
division	17/6	2.8	9	numeric	word	noninformative	6	2.9	3.7	2.4	3.6	0.5	3.4
subtraction	25-18	7.0	17	numeric	word	noninformative	10	2.2	3.9	2.5	3.6	0.5	4.8
multiplication	24*3	72.0	73	numeric	numeric	noninformative	1	1.8	4.2	1.4	4.8	0.5	3.1
multiplication	27*1	27.0	17	numeric	word	noninformative	-10	2.9	5.0	1.9	5.6	0.5	7.8
addition	27+12	39.0	39	word	numeric	noninformative	0	1.7	4.8	2.7	3.1	0.5	4.5
multiplication	12*5	60.0	70	word	word	noninformative	10	2.0	5.6	1.1	5.7	0.5	5.9
division	18/8	2.2	4	numeric	numeric	informative	2	1.9	3.8	1.7	2.7	0.5	4.1
