trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	7	7.0	8	numeric	numeric	informative	1	2.8	4.2	1.5	5.1	0.5	4.4
baseline	1	1.0	6	word	word	noninformative	5	2.4	5.3	1.1	4.3	0.5	4.1
baseline	20	20.0	16	word	word	noninformative	-4	1.6	4.2	1.0	4.5	0.5	3.9
baseline	19	19.0	21	word	word	noninformative	2	1.9	5.9	3.0	4.9	0.5	6.9
baseline	7	7.0	7	numeric	numeric	noninformative	0	1.9	3.3	1.5	3.0	0.5	5.1
math	7+9	16.0	16	word	word	informative	0	2.6	4.1	2.4	3.6	0.5	3.6
baseline	19	19.0	13	word	numeric	noninformative	-6	2.2	3.5	2.3	3.0	0.5	6.0
math	19*5	95.0	98	numeric	word	informative	3	1.6	3.3	1.9	6.2	0.5	5.5
math	13-14	-1.0	0	numeric	word	noninformative	1	1.4	3.3	2.8	4.3	0.5	5.4
math	23*5	115.0	117	word	word	noninformative	2	1.3	5.0	2.0	7.4	0.5	5.9
math	10+28	38.0	37	word	numeric	informative	-1	1.5	4.0	2.2	5.4	0.5	4.9
math	22/3	7.3	4	numeric	word	noninformative	-3	2.3	4.3	2.4	6.5	0.5	4.2
math	8-5	3.0	6	word	numeric	noninformative	3	2.1	6.4	2.6	3.2	0.5	4.5
baseline	22	22.0	31	word	word	informative	9	2.0	3.8	2.0	4.2	0.5	3.1
math	17/2	8.5	18	numeric	word	informative	10	2.0	4.3	1.9	3.9	0.5	4.9
math	28*23	644.0	640	word	numeric	noninformative	-4	2.3	5.8	2.0	4.7	0.5	4.1
math	7+2	9.0	12	numeric	numeric	informative	3	1.2	5.3	2.4	4.8	0.5	3.4
baseline	26	26.0	29	numeric	numeric	informative	3	2.7	4.3	2.0	4.3	0.5	3.8
math	20+8	28.0	28	numeric	numeric	informative	0	1.5	6.2	2.9	4.3	0.5	5.4
math	18*29	522.0	518	numeric	word	informative	-4	2.0	2.8	2.2	5.8	0.5	2.4
math	18/7	2.6	-6	numeric	word	noninformative	-9	1.5	3.7	2.5	4.8	0.5	4.2
math	2-24	-22.0	-12	numeric	numeric	informative	10	2.4	5.9	1.0	4.7	0.5	4.5
math	1-19	-18.0	-16	word	numeric	informative	2	2.4	8.0	2.5	3.4	0.5	5.0
math	22/9	2.4	1	word	numeric	noninformative	-1	2.3	5.2	1.4	4.6	0.5	6.4
