trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	18/18	1.0	1	word	numeric	informative	0	2.9	5.5	2.9	5.7	0.5	4.4
division	13/8	1.6	-3	numeric	numeric	informative	-5	2.3	4.0	2.8	3.8	0.5	3.2
addition	1+11	12.0	10	numeric	word	informative	-2	2.4	4.2	1.2	5.5	0.5	5.9
multiplication	10*1	10.0	10	numeric	numeric	informative	0	2.2	5.7	1.5	4.0	0.5	3.8
subtraction	12-12	0.0	-1	numeric	word	informative	-1	2.1	3.9	1.6	3.5	0.5	5.2
addition	12+26	38.0	41	numeric	numeric	informative	3	1.7	4.1	1.4	2.9	0.5	2.4
multiplication	2*6	12.0	15	numeric	numeric	noninformative	3	2.5	3.5	1.0	6.5	0.5	3.7
multiplication	18*1	18.0	21	numeric	word	informative	3	1.6	7.3	2.4	4.5	0.5	3.4
division	27/4	6.8	15	numeric	numeric	noninformative	8	1.9	3.4	1.2	5.1	0.5	7.5
subtraction	16-16	0.0	10	numeric	word	informative	10	1.2	4.8	2.5	4.8	0.5	3.8
subtraction	16-26	-10.0	-9	word	word	noninformative	1	1.9	5.4	1.7	6.5	0.5	3.1
division	14/4	3.5	4	word	word	noninformative	0	2.5	3.7	2.6	2.7	0.5	3.4
multiplication	4*9	36.0	31	numeric	numeric	noninformative	-5	1.6	5.1	2.0	4.5	0.5	4.8
subtraction	17-9	8.0	7	word	numeric	noninformative	-1	2.8	5.1	1.3	4.0	0.5	3.9
subtraction	28-28	0.0	-2	numeric	word	informative	-2	3.0	5.7	2.5	4.3	0.5	3.5
multiplication	30*6	180.0	172	word	word	noninformative	-8	2.0	6.0	2.6	3.7	0.5	5.0
addition	30+22	52.0	50	word	numeric	noninformative	-2	1.7	6.6	2.6	4.8	0.5	6.3
division	13/5	2.6	13	word	numeric	informative	10	1.3	6.0	2.4	3.6	0.5	5.6
addition	13+11	24.0	34	word	word	informative	10	2.8	5.3	1.3	3.4	0.5	5.9
division	18/6	3.0	8	word	numeric	noninformative	5	2.5	3.1	2.2	3.9	0.5	4.1
subtraction	5-8	-3.0	-9	numeric	word	noninformative	-6	2.6	4.1	1.6	3.9	0.5	3.3
addition	19+29	48.0	44	word	numeric	noninformative	-4	2.0	4.9	1.2	2.5	0.5	3.4
multiplication	20*1	20.0	18	word	word	informative	-2	2.1	4.0	2.1	4.8	0.5	2.9
addition	27+4	31.0	32	word	word	noninformative	1	1.4	6.4	1.8	3.1	0.5	4.3
