trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	7	7.0	17	numeric	numeric	informative	10	2.6	5.9	1.4	4.9	0.5	3.6
math	21-13	8.0	9	numeric	word	noninformative	1	2.3	3.5	2.6	6.0	0.5	4.1
baseline	9	9.0	13	numeric	numeric	noninformative	4	2.6	4.4	2.2	3.5	0.5	6.6
baseline	13	13.0	15	numeric	numeric	informative	2	2.5	3.7	1.0	4.1	0.5	3.7
math	9+15	24.0	23	word	word	informative	-1	1.7	6.6	2.2	5.4	0.5	3.7
baseline	27	27.0	21	word	word	informative	-6	2.5	4.5	1.6	4.4	0.5	3.3
math	24/7	3.4	8	numeric	numeric	noninformative	5	2.9	3.2	1.8	3.7	0.5	3.6
math	18+23	41.0	37	word	numeric	noninformative	-4	2.8	4.9	3.0	4.2	0.5	6.1
math	23*24	552.0	549	word	word	informative	-3	1.4	5.4	2.7	4.8	0.5	6.1
math	7-4	3.0	5	word	numeric	informative	2	2.2	3.2	2.0	3.0	0.5	5.7
baseline	9	9.0	11	word	word	noninformative	2	2.9	4.5	2.7	6.3	0.5	5.5
math	16*29	464.0	463	numeric	numeric	informative	-1	1.7	3.5	2.4	4.0	0.5	3.2
math	30+15	45.0	35	numeric	word	informative	-10	2.1	3.6	1.8	4.5	0.5	5.6
math	16*10	160.0	155	numeric	word	noninformative	-5	1.5	3.9	2.8	5.1	0.5	3.1
math	29-12	17.0	14	word	numeric	noninformative	-3	1.8	3.7	2.8	3.9	0.5	5.5
math	29-20	9.0	9	numeric	word	informative	0	1.9	3.5	1.3	6.7	0.5	7.0
math	13/4	3.2	4	numeric	numeric	informative	1	1.7	3.1	2.5	5.5	0.5	3.4
math	27/25	1.1	2	word	word	noninformative	1	2.5	3.6	1.5	3.9	0.5	7.4
math	17*29	493.0	494	word	word	noninformative	1	2.0	4.4	1.3	5.3	0.5	3.2
math	25+10	35.0	34	word	numeric	noninformative	-1	1.4	4.9	2.5	4.1	0.5	5.1
baseline	11	11.0	15	numeric	word	noninformative	4	1.8	5.7	2.3	3.7	0.5	4.9
baseline	23	23.0	22	word	numeric	informative	-1	2.3	3.8	2.0	3.6	0.5	3.2
baseline	9	9.0	9	word	numeric	noninformative	0	2.5	4.4	1.8	6.2	0.5	4.5
math	28/10	2.8	6	numeric	word	informative	3	2.5	4.8	2.0	3.7	0.5	8.4
