trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	1	1.0	5	numeric	numeric	informative	4	1.7	5.3	2.8	4.1	0.5	5.2
math	20-27	-7.0	-6	word	numeric	informative	1	2.8	5.2	2.5	6.7	0.5	3.6
baseline	12	12.0	11	numeric	word	noninformative	-1	1.1	5.3	1.1	3.9	0.5	3.1
math	20/3	6.7	10	word	word	noninformative	3	2.9	4.6	1.5	2.6	0.5	6.6
math	16*16	256.0	258	word	numeric	informative	2	1.9	5.6	1.2	3.5	0.5	3.4
baseline	3	3.0	1	word	numeric	noninformative	-2	1.1	3.6	2.8	4.7	0.5	4.2
math	7-24	-17.0	-17	word	numeric	noninformative	0	2.0	4.4	1.8	4.5	0.5	4.1
math	21*28	588.0	586	word	numeric	noninformative	-2	1.8	4.6	2.2	5.1	0.5	5.3
math	2+30	32.0	32	word	word	informative	0	1.1	4.6	2.7	6.4	0.5	3.5
math	11-13	-2.0	1	word	word	informative	3	2.1	4.8	1.9	3.6	0.5	4.9
baseline	9	9.0	9	numeric	word	noninformative	0	1.6	4.4	1.7	4.4	0.5	6.9
math	30*20	600.0	603	numeric	word	noninformative	3	1.4	4.6	2.6	5.7	0.5	3.3
math	28/22	1.3	1	numeric	word	informative	0	2.7	4.3	2.8	7.1	0.5	3.6
baseline	3	3.0	6	numeric	numeric	informative	3	2.0	3.9	2.9	4.4	0.5	5.0
math	9+5	14.0	12	numeric	numeric	noninformative	-2	1.4	3.9	2.5	4.3	0.5	4.7
math	29/22	1.3	1	numeric	word	informative	0	1.6	3.4	2.8	3.7	0.5	4.7
math	6*30	180.0	184	word	numeric	noninformative	4	1.2	3.4	2.2	5.7	0.5	3.9
math	7/2	3.5	6	numeric	word	informative	2	2.1	5.1	2.8	5.6	0.5	4.2
math	20+23	43.0	45	word	numeric	noninformative	2	1.4	3.5	2.4	5.3	0.5	3.9
baseline	4	4.0	0	word	numeric	noninformative	-4	2.4	3.9	1.7	5.0	0.5	3.5
math	25+17	42.0	49	numeric	word	informative	7	1.9	3.8	1.4	4.3	0.5	4.5
baseline	9	9.0	11	word	word	informative	2	1.2	4.3	2.7	5.9	0.5	3.5
math	2-23	-21.0	-29	numeric	word	informative	-8	1.5	4.4	1.0	5.1	0.5	5.3
baseline	13	13.0	16	numeric	numeric	noninformative	3	2.7	4.8	2.2	3.8	0.5	14.2
