trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	11*11	121.0	122	numeric	numeric	noninformative	1	1.7	4.6	1.5	3.8	0.5	7.9
math	27-5	22.0	24	numeric	numeric	noninformative	2	2.8	4.7	1.4	6.7	0.5	4.1
math	15*16	240.0	230	numeric	word	informative	-10	1.1	5.1	2.6	7.8	0.5	3.1
math	3+27	30.0	25	word	word	informative	-5	3.0	4.2	1.7	5.1	0.5	3.2
math	18+23	41.0	43	numeric	word	informative	2	2.3	5.4	1.4	3.8	0.5	3.9
math	23/10	2.3	-1	numeric	word	informative	-3	2.3	4.2	1.3	4.1	0.5	3.4
baseline	9	9.0	8	word	numeric	noninformative	-1	2.5	3.3	1.5	6.9	0.5	2.8
math	24/23	1.0	-1	word	word	noninformative	-2	1.3	4.1	1.9	4.6	0.5	3.7
math	7*27	189.0	193	numeric	numeric	informative	4	2.2	6.6	2.4	4.2	0.5	7.2
math	22/16	1.4	8	word	numeric	informative	7	1.5	4.4	1.2	4.7	0.5	2.7
math	11+3	14.0	16	numeric	word	informative	2	1.3	4.9	1.1	6.1	0.5	3.8
baseline	29	29.0	28	word	word	informative	-1	2.8	3.1	1.7	4.7	0.5	3.7
baseline	8	8.0	3	numeric	word	informative	-5	2.9	5.0	2.8	3.8	0.5	3.9
math	14-23	-9.0	-10	word	word	noninformative	-1	2.8	4.6	1.7	5.0	0.5	3.7
baseline	28	28.0	32	word	numeric	noninformative	4	1.8	3.9	1.5	3.2	0.5	4.4
math	29*28	812.0	811	numeric	word	noninformative	-1	1.2	5.3	2.9	3.5	0.5	3.4
math	25-2	23.0	20	word	numeric	informative	-3	2.4	4.0	2.6	5.6	0.5	5.2
baseline	25	25.0	23	word	word	informative	-2	1.6	5.2	2.8	5.1	0.5	4.6
math	30+3	33.0	31	word	numeric	noninformative	-2	1.9	3.4	2.9	3.4	0.5	3.9
baseline	10	10.0	12	numeric	numeric	informative	2	1.2	4.4	1.0	6.5	0.5	5.1
math	11-1	10.0	9	numeric	numeric	noninformative	-1	1.5	4.9	1.6	2.9	0.5	3.7
baseline	12	12.0	11	word	word	noninformative	-1	1.0	4.8	2.5	6.8	0.5	5.5
baseline	14	14.0	13	word	numeric	noninformative	-1	2.8	5.1	2.3	4.0	0.5	3.6
math	8/8	1.0	4	numeric	numeric	noninformative	3	2.4	4.4	1.8	5.5	0.5	13.7
