trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
baseline	16	16.0	14	word	numeric	noninformative	-2	2.5	6.3	2.5	2.8	0.5	4.7
math	29/17	1.7	6	word	numeric	informative	4	1.7	3.9	1.8	3.6	0.5	4.3
baseline	21	21.0	14	numeric	numeric	noninformative	-7	1.5	4.3	2.6	4.7	0.5	3.4
math	14+2	16.0	11	numeric	word	noninformative	-5	2.9	3.7	1.1	5.6	0.5	6.3
baseline	3	3.0	4	numeric	word	noninformative	1	2.6	4.9	1.4	4.4	0.5	2.6
math	2*11	22.0	16	word	numeric	informative	-6	1.9	4.0	1.4	3.1	0.5	3.9
baseline	26	26.0	24	numeric	word	noninformative	-2	1.7	4.7	1.9	7.8	0.5	5.9
math	11+15	26.0	22	word	numeric	informative	-4	2.5	3.0	1.5	3.9	0.5	5.9
baseline	7	7.0	5	numeric	numeric	informative	-2	2.1	4.3	2.3	4.5	0.5	3.3
math	27/7	3.9	5	numeric	word	noninformative	1	2.5	4.5	2.3	4.5	0.5	7.2
math	30-28	2.0	1	word	word	informative	-1	2.0	4.9	1.4	3.2	0.5	4.8
math	7*4	28.0	23	word	word	informative	-5	1.0	3.5	1.7	3.7	0.5	4.3
math	2-30	-28.0	-29	word	word	noninformative	-1	1.3	6.8	1.9	7.6	0.5	4.8
baseline	1	1.0	8	numeric	word	informative	7	2.0	4.5	1.8	3.3	0.5	4.6
math	1-5	-4.0	3	word	numeric	informative	7	1.6	6.6	3.0	5.7	0.5	3.2
math	13-29	-16.0	-13	word	numeric	informative	3	1.7	5.0	2.5	5.7	0.5	3.4
math	29+29	58.0	58	word	word	noninformative	0	1.7	5.3	2.5	2.6	0.5	3.7
baseline	16	16.0	8	numeric	numeric	noninformative	-8	1.3	3.9	1.9	3.5	0.5	5.7
math	16/5	3.2	6	numeric	numeric	noninformative	3	1.3	4.6	1.3	4.6	0.5	4.0
math	24*24	576.0	579	numeric	word	informative	3	1.6	5.2	1.7	6.0	0.5	3.9
math	3+19	22.0	22	numeric	word	informative	0	1.9	4.8	2.8	4.9	0.5	2.9
baseline	14	14.0	15	word	word	noninformative	1	1.5	2.7	1.2	8.0	0.5	4.0
math	21/9	2.3	4	numeric	numeric	noninformative	2	2.1	4.2	2.3	6.0	0.5	5.2
math	1*28	28.0	25	word	numeric	informative	-3	2.3	5.3	2.4	3.5	0.5	13.5
