trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	27/22	1.2	5	numeric	numeric	noninformative	4	1.0	5.0	2.1	3.0	0.5	4.4
math	4+3	7.0	6	word	word	informative	-1	2.5	4.8	3.0	5.2	0.5	6.7
math	24-21	3.0	10	word	numeric	informative	7	3.0	4.4	2.9	2.8	0.5	4.4
math	7*25	175.0	176	numeric	word	informative	1	1.5	3.7	1.9	4.7	0.5	3.6
baseline	17	17.0	27	word	word	noninformative	10	2.1	3.8	1.7	3.7	0.5	4.7
math	11/1	11.0	12	word	numeric	informative	1	1.2	4.5	3.0	4.6	0.5	3.6
math	3+28	31.0	29	numeric	numeric	noninformative	-2	1.7	4.6	1.8	6.0	0.5	3.4
baseline	22	22.0	17	numeric	numeric	informative	-5	2.0	5.9	2.3	5.6	0.5	4.0
math	18-5	13.0	18	word	word	noninformative	5	2.5	4.7	2.4	4.5	0.5	3.8
math	8*29	232.0	227	numeric	word	noninformative	-5	3.0	4.6	2.6	5.2	0.5	4.6
baseline	8	8.0	10	numeric	word	noninformative	2	2.7	2.7	2.4	6.0	0.5	3.1
baseline	26	26.0	35	word	numeric	noninformative	9	1.0	4.0	1.6	6.5	0.5	4.6
baseline	15	15.0	11	word	word	informative	-4	1.2	5.9	2.5	5.7	0.5	5.9
baseline	20	20.0	23	numeric	word	noninformative	3	1.3	5.0	2.8	4.2	0.5	3.6
math	4*17	68.0	68	word	word	noninformative	0	2.4	5.5	1.2	3.6	0.5	3.8
math	11-14	-3.0	4	word	numeric	noninformative	7	2.4	5.3	2.8	4.8	0.5	3.5
math	27/13	2.1	2	numeric	numeric	informative	0	3.0	3.1	1.6	3.7	0.5	3.7
math	30/10	3.0	6	numeric	word	informative	3	1.4	4.2	1.7	3.6	0.5	4.7
baseline	4	4.0	4	word	word	noninformative	0	2.3	4.0	1.4	4.0	0.5	3.5
math	10-11	-1.0	-3	word	numeric	informative	-2	2.0	4.6	1.7	3.6	0.5	7.9
math	6+21	27.0	30	word	word	informative	3	1.3	5.3	2.5	3.7	0.5	3.3
math	10*29	290.0	292	numeric	numeric	informative	2	2.7	4.8	2.2	3.9	0.5	4.0
baseline	14	14.0	15	numeric	numeric	informative	1	2.8	7.5	1.7	3.4	0.5	4.1
math	3+19	22.0	20	numeric	numeric	noninformative	-2	2.2	3.8	2.3	4.0	0.5	14.1
