trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	29+3	32.0	28	word	numeric	noninformative	-4	1.8	5.3	2.1	6.5	0.5	3.5
baseline	24	24.0	22	word	word	informative	-2	1.8	5.4	2.7	6.4	0.5	2.7
math	27/26	1.0	8	word	numeric	noninformative	7	2.7	5.5	1.1	5.0	0.5	6.5
math	24*1	24.0	25	numeric	numeric	noninformative	1	2.0	5.8	2.0	2.8	0.5	2.8
baseline	28	28.0	32	word	word	informative	4	2.1	4.3	2.3	3.4	0.5	4.2
math	29*26	754.0	755	numeric	word	noninformative	1	2.4	6.6	2.6	3.5	0.5	3.9
math	24-21	3.0	6	numeric	word	informative	3	1.4	4.3	2.8	5.7	0.5	4.0
math	4+5	9.0	7	word	numeric	noninformative	-2	1.1	4.6	1.9	4.8	0.5	3.8
baseline	9	9.0	6	numeric	numeric	informative	-3	1.7	3.4	1.7	5.4	0.5	5.7
math	18-23	-5.0	-8	numeric	numeric	noninformative	-3	2.8	4.3	1.4	5.2	0.5	3.1
math	7*29	203.0	205	numeric	word	informative	2	1.9	5.5	1.3	5.9	0.5	3.9
math	3/2	1.5	12	numeric	numeric	informative	10	1.9	6.3	1.7	4.8	0.5	3.8
math	12+2	14.0	9	word	word	informative	-5	1.3	4.2	3.0	5.0	0.5	7.0
math	24*15	360.0	355	word	word	noninformative	-5	1.4	3.7	1.7	3.8	0.5	3.2
baseline	11	11.0	9	numeric	word	informative	-2	1.9	3.7	2.8	3.4	0.5	3.4
baseline	21	21.0	13	word	numeric	noninformative	-8	2.6	5.1	2.9	3.7	0.5	5.5
baseline	26	26.0	31	numeric	word	noninformative	5	1.7	3.9	1.1	4.8	0.5	4.4
baseline	12	12.0	12	numeric	numeric	informative	0	2.7	4.2	1.7	4.8	0.5	3.5
math	12-15	-3.0	-1	word	numeric	noninformative	2	2.3	4.2	3.0	6.0	0.5	2.7
math	13/1	13.0	9	numeric	word	informative	-4	2.7	6.4	2.0	5.9	0.5	4.5
math	18+20	38.0	36	word	word	informative	-2	2.3	3.4	2.9	4.4	0.5	4.2
math	15-23	-8.0	-4	numeric	numeric	noninformative	4	1.2	4.2	1.4	6.1	0.5	3.8
baseline	14	14.0	17	word	numeric	noninformative	3	2.1	5.0	1.1	3.1	0.5	3.6
math	13/5	2.6	3	word	word	informative	0	1.6	5.1	3.0	2.6	0.5	13.3
