trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	22-28	-6.0	-6	word	numeric	noninformative	0	1.3	5.2	2.4	4.8	0.5	3.4
baseline	11	11.0	12	word	word	informative	1	2.9	4.1	1.2	6.8	0.5	3.9
math	18+26	44.0	44	word	numeric	noninformative	0	2.7	4.9	1.4	5.7	0.5	5.0
math	3-28	-25.0	-22	word	word	informative	3	1.8	4.3	1.4	4.4	0.5	4.1
math	16+11	27.0	21	word	numeric	noninformative	-6	2.2	5.9	1.8	5.2	0.5	6.3
math	1-5	-4.0	-10	numeric	word	noninformative	-6	2.3	3.8	1.2	4.8	0.5	4.4
baseline	12	12.0	15	numeric	word	noninformative	3	1.3	4.6	1.3	3.4	0.5	3.5
baseline	21	21.0	20	numeric	numeric	informative	-1	1.4	4.4	1.3	6.0	0.5	5.7
math	29*24	696.0	692	numeric	word	noninformative	-4	1.8	4.0	2.5	3.1	0.5	4.4
math	27/4	6.8	5	numeric	word	informative	-2	1.5	3.1	1.8	4.0	0.5	3.4
math	30/18	1.7	-8	word	word	informative	-10	2.3	3.5	3.0	4.8	0.5	4.7
baseline	21	21.0	18	word	numeric	informative	-3	1.6	4.1	2.5	4.4	0.5	4.7
baseline	15	15.0	24	numeric	numeric	informative	9	2.9	3.9	1.2	7.5	0.5	6.0
baseline	28	28.0	28	word	numeric	informative	0	2.9	3.3	2.8	6.1	0.5	3.8
math	2*8	16.0	11	numeric	numeric	noninformative	-5	2.2	4.3	1.6	5.5	0.5	5.9
math	25/3	8.3	7	numeric	numeric	informative	-1	1.6	4.7	1.3	4.0	0.5	4.4
math	2-20	-18.0	-28	numeric	numeric	informative	-10	2.5	7.1	2.0	4.4	0.5	5.1
math	9+22	31.0	33	numeric	word	informative	2	2.0	4.5	2.5	5.3	0.5	4.3
math	15*25	375.0	381	word	numeric	informative	6	2.9	4.9	1.9	6.4	0.5	2.9
math	20/15	1.3	0	word	word	noninformative	-1	2.5	4.2	1.6	3.8	0.5	3.6
baseline	2	2.0	7	word	word	noninformative	5	1.9	2.5	2.0	6.2	0.5	5.3
baseline	13	13.0	15	numeric	word	noninformative	2	1.4	3.5	1.8	5.8	0.5	5.1
math	9*5	45.0	52	word	numeric	noninformative	7	1.9	5.6	1.2	3.8	0.5	4.1
math	21+15	36.0	46	numeric	word	noninformative	10	1.0	5.2	2.1	3.7	0.5	9.9
