trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	17-8	9.0	14	numeric	numeric	informative	5	2.4	3.3	2.5	3.3	0.5	3.4
baseline	22	22.0	28	numeric	numeric	informative	6	1.7	4.7	2.0	4.4	0.5	3.7
math	10-16	-6.0	-7	word	word	noninformative	-1	2.9	4.5	1.3	3.4	0.5	3.3
math	26/24	1.1	4	word	word	informative	3	2.3	3.8	2.6	5.8	0.5	8.0
math	3*18	54.0	54	numeric	numeric	noninformative	0	3.0	5.1	1.4	5.1	0.5	6.1
math	12*25	300.0	298	word	word	informative	-2	1.4	4.7	1.2	6.0	0.5	3.7
math	15+22	37.0	37	numeric	word	noninformative	0	2.1	3.2	1.9	5.6	0.5	4.2
math	19+6	25.0	21	word	numeric	noninformative	-4	1.9	3.7	1.1	5.7	0.5	5.3
math	5-3	2.0	1	word	numeric	noninformative	-1	2.0	4.0	1.1	5.7	0.5	2.4
baseline	15	15.0	5	numeric	numeric	informative	-10	2.1	4.7	2.9	3.7	0.5	4.2
math	9-14	-5.0	-2	numeric	numeric	noninformative	3	2.7	6.3	2.2	7.0	0.5	5.5
math	29*8	232.0	231	numeric	numeric	informative	-1	1.9	3.6	2.4	3.7	0.5	7.2
math	22*18	396.0	396	numeric	numeric	informative	0	2.1	4.1	1.8	2.9	0.5	6.2
math	23/12	1.9	2	numeric	word	noninformative	0	1.6	4.3	2.5	3.2	0.5	6.0
baseline	22	22.0	24	word	word	noninformative	2	2.8	4.7	1.5	4.4	0.5	5.8
baseline	7	7.0	17	word	word	noninformative	10	2.1	3.2	2.7	5.2	0.5	5.9
baseline	11	11.0	9	numeric	numeric	informative	-2	1.5	4.8	1.2	5.4	0.5	2.4
math	11+12	23.0	21	word	word	informative	-2	2.3	6.0	2.3	3.3	0.5	3.7
math	10/5	2.0	0	word	word	informative	-2	2.0	4.5	1.6	5.1	0.5	3.7
baseline	5	5.0	14	word	word	noninformative	9	1.2	7.1	1.6	3.5	0.5	5.7
math	13+11	24.0	22	word	word	noninformative	-2	2.9	3.8	1.3	4.6	0.5	4.3
baseline	17	17.0	16	word	numeric	informative	-1	2.6	3.5	2.0	4.3	0.5	3.5
baseline	23	23.0	25	numeric	word	informative	2	1.9	5.4	1.8	3.5	0.5	4.0
math	29/14	2.1	-1	numeric	numeric	noninformative	-3	2.4	7.9	2.1	4.2	0.5	7.1
