trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	27+4	31.0	38	word	numeric	noninformative	7	2.6	3.6	1.4	3.4	0.5	3.1
math	5-4	1.0	8	word	word	noninformative	7	1.3	5.2	1.5	7.0	0.5	3.2
math	23-20	3.0	4	numeric	numeric	noninformative	1	2.2	5.0	3.0	4.2	0.5	4.9
baseline	29	29.0	32	numeric	word	informative	3	2.2	4.2	1.4	5.9	0.5	4.4
math	18*12	216.0	216	numeric	numeric	noninformative	0	2.0	3.6	2.3	3.7	0.5	6.4
math	11/4	2.8	13	numeric	word	noninformative	10	2.4	3.7	1.8	5.2	0.5	2.7
baseline	8	8.0	14	word	numeric	informative	6	1.0	6.3	1.8	3.4	0.5	5.6
baseline	2	2.0	2	numeric	numeric	informative	0	2.5	3.0	2.6	3.1	0.5	4.8
baseline	18	18.0	16	numeric	numeric	informative	-2	2.0	3.3	2.7	4.1	0.5	4.3
math	15*17	255.0	254	word	numeric	noninformative	-1	2.6	4.2	2.0	5.2	0.5	4.7
math	16/12	1.3	-4	numeric	word	informative	-5	2.5	4.7	1.1	3.1	0.5	5.7
math	5*13	65.0	62	word	numeric	noninformative	-3	2.7	4.6	2.7	4.1	0.5	4.1
baseline	19	19.0	24	word	numeric	informative	5	2.2	5.5	2.3	7.1	0.5	5.2
math	25+25	50.0	41	word	word	informative	-9	2.1	4.6	1.8	5.0	0.5	6.3
math	9-30	-21.0	-21	numeric	word	informative	0	1.5	5.1	2.3	4.1	0.5	4.9
math	25/1	25.0	29	numeric	numeric	informative	4	1.1	4.4	1.1	5.2	0.5	3.2
baseline	3	3.0	5	numeric	word	noninformative	2	2.5	4.9	3.0	6.3	0.5	2.8
baseline	19	19.0	27	word	numeric	informative	8	1.6	4.7	1.3	5.2	0.5	5.8
math	10+3	13.0	15	word	word	informative	2	2.1	3.2	2.0	4.0	0.5	3.6
math	29/27	1.1	-8	numeric	word	informative	-9	2.0	7.0	1.6	5.5	0.5	3.9
math	3+5	8.0	2	word	word	noninformative	-6	1.4	3.3	1.1	4.3	0.5	5.0
math	19-3	16.0	11	word	word	noninformative	-5	2.7	3.2	2.2	5.1	0.5	4.7
math	23*7	161.0	162	numeric	numeric	noninformative	1	2.7	5.1	1.4	3.1	0.5	4.7
baseline	2	2.0	4	word	word	noninformative	2	1.1	5.0	1.6	3.9	0.5	14.4
