trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	6-21	-15.0	-17	word	numeric	noninformative	-2	2.6	7.1	2.6	3.8	0.5	4.6
math	9+20	29.0	32	numeric	word	informative	3	2.2	3.3	2.8	2.6	0.5	3.2
baseline	30	30.0	38	word	word	informative	8	1.5	6.6	1.9	6.1	0.5	4.0
math	3-3	0.0	1	numeric	numeric	informative	1	1.5	4.3	2.7	3.4	0.5	6.5
baseline	19	19.0	18	word	numeric	noninformative	-1	2.4	4.5	2.8	3.8	0.5	3.1
baseline	24	24.0	24	word	numeric	noninformative	0	2.3	3.0	1.2	7.6	0.5	3.4
baseline	9	9.0	8	word	numeric	informative	-1	1.5	3.8	1.6	6.9	0.5	3.7
math	2+23	25.0	24	numeric	numeric	informative	-1	1.9	4.7	2.3	4.4	0.5	4.8
baseline	1	1.0	-2	word	word	noninformative	-3	1.9	4.9	1.2	2.1	0.5	4.1
math	19/8	2.4	-1	word	word	noninformative	-3	1.3	5.2	1.3	7.4	0.5	5.6
math	16-6	10.0	12	word	word	noninformative	2	2.5	2.8	1.6	5.4	0.5	3.9
baseline	22	22.0	24	numeric	word	informative	2	1.8	4.3	1.6	5.6	0.5	3.4
baseline	3	3.0	-7	word	word	informative	-10	2.9	4.8	2.8	3.2	0.5	4.8
math	10*7	70.0	68	word	numeric	noninformative	-2	2.9	5.3	2.7	7.0	0.5	6.9
math	22*2	44.0	50	word	numeric	informative	6	1.1	4.9	1.4	4.4	0.5	4.1
math	27/11	2.5	-7	numeric	numeric	noninformative	-9	1.6	4.3	2.5	5.3	0.5	5.5
math	13+12	25.0	27	numeric	numeric	noninformative	2	1.9	3.8	2.1	5.5	0.5	3.0
baseline	20	20.0	20	numeric	word	informative	0	1.6	3.5	1.1	3.3	0.5	4.0
math	22+23	45.0	47	numeric	word	noninformative	2	2.4	4.0	1.2	4.6	0.5	4.4
math	9*18	162.0	158	numeric	word	noninformative	-4	2.9	4.4	1.3	4.9	0.5	6.2
math	30-15	15.0	13	numeric	word	informative	-2	1.1	2.8	2.3	6.0	0.5	4.4
math	21/5	4.2	2	numeric	numeric	noninformative	-2	2.1	2.9	2.2	5.0	0.5	2.6
math	29/9	3.2	2	numeric	numeric	informative	-1	2.7	4.8	1.0	3.4	0.5	4.5
math	17*15	255.0	262	word	word	informative	7	2.5	4.2	2.6	5.5	0.5	14.0
