trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	15*28	420.0	418	numeric	numeric	noninformative	-2	2.9	5.3	2.2	2.8	0.5	2.9
baseline	9	9.0	11	word	word	noninformative	2	2.0	3.9	2.2	3.5	0.5	3.5
baseline	23	23.0	22	numeric	numeric	noninformative	-1	1.3	7.5	2.0	5.8	0.5	4.6
math	10*5	50.0	48	word	word	informative	-2	1.3	5.9	2.3	4.3	0.5	5.4
math	21*4	84.0	90	word	numeric	noninformative	6	2.7	6.6	2.7	3.3	0.5	2.8
math	18/7	2.6	6	word	word	informative	3	2.1	4.9	1.7	6.4	0.5	3.2
math	21+10	31.0	32	word	word	noninformative	1	1.2	2.4	1.2	5.6	0.5	4.4
baseline	11	11.0	21	word	word	informative	10	1.5	3.7	1.7	4.0	0.5	3.5
baseline	16	16.0	14	numeric	numeric	noninformative	-2	1.6	3.8	1.3	4.0	0.5	5.6
math	5/4	1.2	6	word	numeric	noninformative	5	1.2	4.4	1.2	6.3	0.5	5.4
baseline	18	18.0	10	word	numeric	informative	-8	1.7	4.2	1.1	3.5	0.5	5.3
math	18-13	5.0	7	word	word	informative	2	1.4	6.8	1.3	6.4	0.5	5.0
baseline	15	15.0	15	numeric	numeric	informative	0	2.6	5.4	1.1	4.1	0.5	6.3
baseline	6	6.0	9	word	word	noninformative	3	3.0	5.2	1.2	5.1	0.5	4.6
math	9-17	-8.0	-10	word	word	noninformative	-2	1.9	2.6	1.0	4.7	0.5	5.9
math	28/23	1.2	2	numeric	numeric	informative	1	3.0	2.9	1.5	3.9	0.5	4.3
math	30/5	6.0	7	numeric	word	informative	1	2.3	6.0	1.4	7.8	0.5	4.1
math	22+27	49.0	49	numeric	word	informative	0	2.3	4.0	2.8	4.9	0.5	3.0
math	12-19	-7.0	-8	numeric	word	informative	-1	2.1	5.1	2.1	7.9	0.5	3.4
baseline	10	10.0	9	numeric	numeric	informative	-1	2.5	3.8	1.4	3.2	0.5	5.5
math	6+23	29.0	29	numeric	numeric	noninformative	0	2.2	3.6	3.0	7.5	0.5	2.9
math	22*3	66.0	66	numeric	numeric	informative	0	2.4	5.6	1.0	3.6	0.5	6.3
math	23-22	1.0	-1	word	word	noninformative	-2	2.2	5.2	2.6	3.9	0.5	4.9
math	27+29	56.0	62	numeric	numeric	noninformative	6	1.3	6.4	2.0	4.0	0.5	6.8
