trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	6+21	27.0	22	numeric	word	noninformative	-5	2.7	2.7	2.6	3.8	0.5	4.0
division	16/2	8.0	17	numeric	word	informative	9	1.5	4.8	1.3	4.0	0.5	3.7
multiplication	25*3	75.0	75	numeric	numeric	informative	0	1.3	4.8	2.8	4.5	0.5	2.6
addition	23+7	30.0	29	word	word	informative	-1	1.1	5.4	2.1	3.7	0.5	6.4
multiplication	6*5	30.0	29	word	word	informative	-1	1.5	4.1	2.5	3.2	0.5	6.1
multiplication	8*3	24.0	27	word	numeric	noninformative	3	2.3	5.3	1.6	4.0	0.5	6.2
division	29/13	2.2	3	word	word	noninformative	1	2.6	6.7	1.1	4.1	0.5	6.4
subtraction	15-19	-4.0	2	word	numeric	noninformative	6	2.2	5.8	1.3	3.4	0.5	3.4
subtraction	10-6	4.0	2	numeric	word	informative	-2	1.7	4.4	1.3	3.6	0.5	3.4
subtraction	21-21	0.0	2	word	word	informative	2	1.2	4.8	2.3	4.8	0.5	3.8
addition	29+4	33.0	35	numeric	numeric	informative	2	1.6	4.6	1.8	3.5	0.5	5.4
multiplication	13*3	39.0	42	word	word	noninformative	3	1.2	6.0	3.0	6.7	0.5	6.4
multiplication	22*1	22.0	20	numeric	numeric	informative	-2	2.2	4.6	1.8	6.6	0.5	5.2
multiplication	3*6	18.0	28	numeric	word	noninformative	10	1.5	4.0	1.5	3.6	0.5	4.9
subtraction	22-17	5.0	4	numeric	numeric	noninformative	-1	1.6	4.9	1.4	4.8	0.5	3.3
addition	26+29	55.0	56	word	numeric	informative	1	2.0	5.0	2.7	4.4	0.5	3.9
division	14/6	2.3	1	word	numeric	informative	-1	2.4	4.9	2.4	4.9	0.5	3.6
addition	22+4	26.0	25	numeric	word	noninformative	-1	2.9	4.8	1.4	3.9	0.5	3.5
division	15/1	15.0	16	word	numeric	noninformative	1	1.2	4.0	2.4	5.3	0.5	2.7
division	30/14	2.1	-6	word	numeric	noninformative	-8	2.4	5.5	2.7	3.5	0.5	5.3
subtraction	21-8	13.0	18	numeric	word	noninformative	5	3.0	5.9	2.5	6.3	0.5	3.2
subtraction	2-20	-18.0	-19	numeric	word	informative	-1	2.1	4.6	2.5	4.7	0.5	3.6
division	27/11	2.5	2	word	numeric	informative	0	2.2	5.3	1.4	3.2	0.5	5.2
addition	17+21	38.0	43	numeric	numeric	noninformative	5	2.5	3.6	1.5	4.7	0.5	3.9
