trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	6/2	3.0	9	numeric	word	noninformative	6	1.4	3.1	1.6	3.9	0.5	4.0
subtraction	15-3	12.0	5	word	numeric	noninformative	-7	2.4	3.4	2.0	3.7	0.5	3.1
subtraction	3-20	-17.0	-12	word	word	informative	5	1.8	4.7	2.4	7.3	0.5	3.7
addition	25+12	37.0	30	word	word	informative	-7	2.2	4.3	2.8	4.0	0.5	3.6
multiplication	3*3	9.0	9	numeric	word	informative	0	2.5	4.6	2.6	4.4	0.5	4.4
multiplication	9*7	63.0	63	word	numeric	noninformative	0	1.4	4.1	1.5	7.6	0.5	3.8
division	22/21	1.0	8	numeric	numeric	informative	7	2.1	2.7	1.5	3.2	0.5	3.8
multiplication	5*6	30.0	28	numeric	word	informative	-2	2.2	4.9	1.1	3.3	0.5	4.5
subtraction	12-5	7.0	1	word	numeric	informative	-6	2.1	4.5	1.4	4.5	0.5	5.6
multiplication	19*8	152.0	154	word	numeric	noninformative	2	2.6	3.5	2.0	4.1	0.5	3.8
addition	16+7	23.0	19	numeric	numeric	noninformative	-4	2.1	4.0	1.2	6.2	0.5	6.4
multiplication	10*4	40.0	50	word	word	informative	10	1.8	4.5	2.9	3.8	0.5	7.1
addition	17+25	42.0	33	word	word	informative	-9	1.2	3.7	1.2	4.9	0.5	2.9
multiplication	3*3	9.0	7	numeric	numeric	informative	-2	2.4	4.3	1.8	7.5	0.5	5.1
division	19/2	9.5	10	word	word	noninformative	1	3.0	2.0	2.2	3.7	0.5	2.9
division	13/12	1.1	-2	numeric	numeric	noninformative	-3	1.3	4.0	1.8	3.8	0.5	4.5
subtraction	29-9	20.0	22	word	numeric	informative	2	1.3	3.9	1.9	5.4	0.5	6.2
addition	25+7	32.0	25	word	numeric	informative	-7	1.4	3.8	1.2	3.5	0.5	5.3
subtraction	23-5	18.0	27	numeric	word	noninformative	9	2.9	2.9	2.3	6.0	0.5	5.8
division	25/14	1.8	3	numeric	numeric	informative	1	2.6	4.4	2.4	4.5	0.5	5.4
addition	8+3	11.0	9	numeric	numeric	noninformative	-2	2.8	3.2	2.6	5.2	0.5	6.5
addition	9+1	10.0	9	numeric	word	noninformative	-1	2.9	3.4	1.2	4.8	0.5	3.5
division	18/16	1.1	-3	numeric	word	noninformative	-4	2.6	7.0	1.7	3.5	0.5	5.4
subtraction	11-7	4.0	13	word	word	noninformative	9	2.8	4.1	2.8	4.9	0.5	4.7
