trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	8*2	16.0	15	word	numeric	noninformative	-1	2.9	5.0	1.8	2.8	0.5	3.1
subtraction	24-3	21.0	21	word	numeric	informative	0	2.0	2.7	1.9	4.2	0.5	4.5
subtraction	12-18	-6.0	-11	numeric	word	noninformative	-5	1.2	3.4	1.2	6.8	0.5	3.3
division	18/2	9.0	3	numeric	word	informative	-6	2.9	5.1	2.0	5.5	0.5	5.9
division	25/12	2.1	4	word	word	noninformative	2	1.7	4.0	2.2	5.3	0.5	3.4
addition	22+21	43.0	43	word	word	informative	0	2.3	2.6	1.9	5.1	0.5	4.8
addition	9+5	14.0	21	word	numeric	informative	7	2.7	3.2	1.0	5.7	0.5	4.8
subtraction	18-22	-4.0	-3	numeric	numeric	informative	1	1.2	7.4	1.5	4.8	0.5	3.1
division	18/6	3.0	6	numeric	numeric	informative	3	1.2	4.6	2.2	3.1	0.5	6.3
multiplication	6*5	30.0	34	word	word	noninformative	4	2.9	7.0	2.1	4.3	0.5	5.2
subtraction	11-15	-4.0	-3	numeric	numeric	informative	1	1.1	4.4	1.6	6.7	0.5	3.4
division	14/8	1.8	-6	numeric	numeric	noninformative	-8	1.6	7.7	2.9	6.0	0.5	5.4
multiplication	30*1	30.0	26	numeric	numeric	informative	-4	2.0	4.1	1.2	4.2	0.5	6.6
subtraction	13-12	1.0	-7	word	word	noninformative	-8	1.6	4.2	2.6	5.1	0.5	5.0
addition	16+8	24.0	23	numeric	word	informative	-1	2.9	3.0	1.5	5.0	0.5	3.9
multiplication	27*9	243.0	241	word	word	noninformative	-2	2.4	4.9	1.1	3.6	0.5	6.2
addition	28+9	37.0	37	word	word	informative	0	1.2	3.3	1.5	4.2	0.5	3.4
addition	5+20	25.0	25	word	numeric	noninformative	0	2.3	7.4	2.8	4.9	0.5	5.3
subtraction	18-26	-8.0	-6	numeric	numeric	noninformative	2	1.7	4.4	2.7	2.6	0.5	5.5
addition	29+26	55.0	53	numeric	numeric	noninformative	-2	1.8	5.2	1.3	4.0	0.5	5.1
multiplication	4*7	28.0	36	word	word	noninformative	8	1.8	3.8	1.4	3.1	0.5	4.0
multiplication	5*6	30.0	25	numeric	word	noninformative	-5	1.4	3.3	2.4	6.2	0.5	5.7
division	30/15	2.0	-5	word	word	informative	-7	2.3	3.6	2.4	2.6	0.5	6.7
division	7/1	7.0	7	numeric	numeric	informative	0	1.6	5.1	2.3	4.3	0.5	2.1
