trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	5*5	25.0	24	word	word	informative	-1	2.6	3.5	1.4	6.7	0.5	6.5
division	16/10	1.6	-4	word	word	noninformative	-6	1.9	2.6	1.7	3.1	0.5	5.1
subtraction	15-9	6.0	4	word	numeric	informative	-2	2.3	4.1	2.7	5.1	0.5	4.8
addition	10+16	26.0	25	word	word	informative	-1	2.8	4.4	2.0	6.4	0.5	4.7
addition	5+8	13.0	11	numeric	numeric	noninformative	-2	2.3	2.7	1.3	3.2	0.5	3.6
addition	15+14	29.0	28	word	word	informative	-1	2.8	4.2	1.3	5.7	0.5	7.0
division	25/1	25.0	30	numeric	word	noninformative	5	2.4	4.7	3.0	4.8	0.5	4.3
multiplication	22*5	110.0	108	numeric	numeric	informative	-2	2.3	4.0	2.9	3.8	0.5	6.7
multiplication	13*4	52.0	55	word	word	noninformative	3	1.2	4.0	1.1	5.1	0.5	4.0
addition	20+7	27.0	17	word	numeric	informative	-10	1.1	3.8	1.3	5.0	0.5	3.6
multiplication	5*5	25.0	30	numeric	numeric	informative	5	1.4	5.3	2.6	5.1	0.5	3.4
subtraction	4-23	-19.0	-19	word	numeric	noninformative	0	1.5	4.3	2.4	4.8	0.5	3.1
addition	22+27	49.0	53	word	numeric	informative	4	1.3	3.5	1.9	5.8	0.5	3.4
subtraction	13-29	-16.0	-18	word	word	informative	-2	2.7	4.6	2.8	4.5	0.5	5.9
multiplication	28*6	168.0	177	numeric	word	noninformative	9	1.6	5.8	1.2	5.5	0.5	5.6
division	17/15	1.1	1	numeric	word	informative	0	2.6	4.8	2.8	4.1	0.5	3.8
division	5/5	1.0	0	numeric	word	noninformative	-1	1.5	6.8	1.2	5.5	0.5	4.3
subtraction	18-17	1.0	6	numeric	word	noninformative	5	1.9	4.3	2.2	4.0	0.5	3.8
subtraction	24-1	23.0	18	word	numeric	noninformative	-5	1.3	3.7	2.6	6.8	0.5	2.5
division	19/16	1.2	-2	word	numeric	noninformative	-3	2.8	4.4	1.3	3.7	0.5	4.6
multiplication	20*7	140.0	142	numeric	numeric	noninformative	2	2.7	3.7	2.9	4.1	0.5	4.5
division	15/4	3.8	3	numeric	word	noninformative	-1	2.7	3.5	2.4	6.0	0.5	4.1
subtraction	17-27	-10.0	-20	numeric	numeric	informative	-10	2.4	4.1	1.2	4.3	0.5	3.6
addition	16+22	38.0	40	numeric	numeric	informative	2	1.7	4.2	1.7	3.7	0.5	5.8
