trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	22+30	52.0	49	word	word	informative	-3	2.5	5.2	1.8	5.2	0.5	6.9
baseline	1	1.0	1	numeric	word	noninformative	0	2.3	3.5	2.9	5.1	0.5	5.8
math	9+10	19.0	20	numeric	numeric	noninformative	1	2.1	3.4	1.7	5.1	0.5	4.0
baseline	11	11.0	13	word	word	informative	2	1.5	3.5	2.2	3.2	0.5	5.5
math	21*14	294.0	293	numeric	word	noninformative	-1	1.9	2.2	1.0	7.3	0.5	3.6
baseline	12	12.0	9	numeric	word	noninformative	-3	1.6	3.7	2.7	5.3	0.5	4.3
math	27*29	783.0	783	numeric	word	informative	0	2.8	5.6	2.2	6.0	0.5	5.7
math	23/20	1.1	-4	numeric	word	informative	-5	2.2	3.1	1.0	3.9	0.5	5.2
math	4+17	21.0	17	word	numeric	noninformative	-4	2.2	3.9	2.4	4.3	0.5	6.8
math	2+29	31.0	32	word	word	informative	1	3.0	5.3	2.1	5.3	0.5	3.3
math	22-15	7.0	8	word	numeric	informative	1	1.1	3.2	1.7	3.1	0.5	5.4
math	24/15	1.6	-1	numeric	numeric	noninformative	-3	1.3	4.2	1.4	3.4	0.5	3.7
baseline	18	18.0	22	word	word	informative	4	2.8	4.2	2.9	4.0	0.5	6.0
math	10-25	-15.0	-25	word	numeric	informative	-10	1.8	6.9	1.8	3.0	0.5	5.9
baseline	6	6.0	1	word	numeric	noninformative	-5	2.5	4.4	1.0	7.8	0.5	2.8
math	29*7	203.0	202	numeric	numeric	informative	-1	1.5	4.4	1.1	3.1	0.5	4.0
math	27/12	2.2	-8	word	numeric	informative	-10	1.5	7.6	1.8	3.6	0.5	3.7
math	27-29	-2.0	-2	numeric	word	noninformative	0	2.1	4.1	1.9	4.7	0.5	3.7
math	9-16	-7.0	3	word	word	noninformative	10	1.7	5.9	2.9	3.9	0.5	4.5
math	24*25	600.0	600	numeric	numeric	noninformative	0	1.9	4.6	1.3	3.5	0.5	2.8
baseline	4	4.0	5	word	numeric	noninformative	1	1.4	5.2	2.0	5.3	0.5	5.1
baseline	23	23.0	15	numeric	word	noninformative	-8	1.3	6.3	2.4	5.8	0.5	3.3
math	26/25	1.0	11	numeric	numeric	informative	10	2.0	2.8	1.7	4.4	0.5	3.6
baseline	23	23.0	25	word	numeric	informative	2	2.3	5.3	1.1	3.6	0.5	15.7
