trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	7+15	22.0	21	word	numeric	noninformative	-1	2.8	4.5	2.9	7.2	0.5	2.8
addition	28+23	51.0	47	numeric	numeric	noninformative	-4	1.6	6.7	1.5	4.2	0.5	4.0
subtraction	15-4	11.0	9	word	word	informative	-2	2.0	4.3	1.3	6.0	0.5	5.5
subtraction	7-13	-6.0	-13	numeric	word	informative	-7	1.6	7.0	1.0	4.0	0.5	4.1
addition	9+15	24.0	15	numeric	numeric	noninformative	-9	2.9	3.1	1.2	5.3	0.5	3.1
subtraction	2-7	-5.0	-14	numeric	word	noninformative	-9	2.1	4.1	1.9	3.4	0.5	3.2
multiplication	23*5	115.0	111	word	word	noninformative	-4	2.4	2.9	2.2	3.1	0.5	3.9
division	27/4	6.8	11	numeric	word	noninformative	4	1.6	3.4	3.0	5.7	0.5	4.8
addition	17+4	21.0	26	word	word	noninformative	5	2.8	3.1	1.9	4.9	0.5	4.4
subtraction	14-11	3.0	-7	word	numeric	informative	-10	1.6	3.8	2.6	4.2	0.5	5.8
addition	15+13	28.0	31	word	numeric	informative	3	2.7	5.3	2.6	5.2	0.5	3.7
division	26/1	26.0	31	numeric	word	informative	5	2.3	3.8	1.3	5.4	0.5	3.2
multiplication	28*2	56.0	53	numeric	word	noninformative	-3	2.8	4.1	1.3	5.7	0.5	3.3
division	28/18	1.6	-1	word	numeric	informative	-3	1.9	6.2	2.1	4.4	0.5	5.8
multiplication	26*9	234.0	238	numeric	numeric	informative	4	2.0	5.3	1.2	3.8	0.5	3.5
multiplication	15*1	15.0	5	word	word	informative	-10	1.6	5.2	1.0	4.2	0.5	3.7
addition	24+6	30.0	34	numeric	numeric	noninformative	4	2.6	3.6	2.7	4.4	0.5	5.1
division	24/17	1.4	1	numeric	numeric	noninformative	0	1.9	4.8	1.0	4.7	0.5	4.4
subtraction	16-11	5.0	4	word	word	noninformative	-1	1.7	5.9	1.3	2.9	0.5	6.0
division	24/7	3.4	5	word	word	noninformative	2	2.6	4.8	2.0	4.7	0.5	4.7
multiplication	23*8	184.0	178	numeric	numeric	informative	-6	1.4	4.7	3.0	3.4	0.5	3.7
multiplication	1*3	3.0	1	word	numeric	informative	-2	2.3	3.3	3.0	4.7	0.5	5.1
division	24/21	1.1	-9	word	word	informative	-10	2.2	3.0	2.7	3.2	0.5	4.2
subtraction	11-8	3.0	-7	numeric	numeric	informative	-10	2.0	4.9	2.6	4.3	0.5	4.7
