trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	24-23	1.0	10	numeric	word	noninformative	9	1.0	7.8	2.1	5.8	0.5	5.0
addition	18+5	23.0	23	numeric	numeric	noninformative	0	2.5	3.2	3.0	3.6	0.5	3.0
addition	19+3	22.0	21	numeric	word	noninformative	-1	3.0	4.6	2.9	4.9	0.5	4.9
addition	23+28	51.0	44	numeric	word	noninformative	-7	1.5	2.2	1.9	5.9	0.5	5.2
multiplication	12*7	84.0	85	word	numeric	informative	1	2.1	4.2	1.7	5.2	0.5	3.4
subtraction	22-12	10.0	15	numeric	word	informative	5	1.2	4.4	3.0	4.8	0.5	5.2
division	24/21	1.1	1	word	numeric	informative	0	1.7	3.6	1.8	3.4	0.5	4.6
multiplication	16*9	144.0	141	word	numeric	informative	-3	2.0	5.3	2.3	4.9	0.5	4.3
multiplication	9*3	27.0	35	numeric	numeric	noninformative	8	2.5	3.0	2.4	3.5	0.5	4.9
subtraction	19-27	-8.0	-9	numeric	numeric	informative	-1	3.0	3.9	2.6	6.4	0.5	4.8
division	30/1	30.0	40	word	numeric	informative	10	2.7	3.2	2.4	6.1	0.5	5.4
division	28/16	1.8	0	word	numeric	noninformative	-2	1.0	5.3	1.6	3.1	0.5	4.3
division	25/12	2.1	4	word	word	informative	2	1.2	4.4	2.5	2.8	0.5	4.6
multiplication	20*7	140.0	132	word	word	noninformative	-8	1.3	3.0	2.8	6.0	0.5	6.3
multiplication	22*2	44.0	40	numeric	word	informative	-4	2.4	4.0	1.2	5.4	0.5	3.8
multiplication	6*8	48.0	53	word	word	noninformative	5	2.4	4.4	2.8	3.9	0.5	5.0
division	5/3	1.7	1	numeric	numeric	informative	-1	3.0	4.2	1.6	4.1	0.5	2.9
addition	8+27	35.0	32	word	numeric	noninformative	-3	1.4	3.4	1.7	5.1	0.5	4.9
division	22/9	2.4	7	numeric	word	informative	5	2.3	5.3	1.4	3.5	0.5	4.6
addition	14+21	35.0	29	word	word	noninformative	-6	2.0	3.9	1.7	3.1	0.5	5.3
subtraction	25-22	3.0	1	numeric	numeric	informative	-2	1.3	5.0	2.5	6.3	0.5	3.1
subtraction	24-27	-3.0	-5	word	word	noninformative	-2	2.7	6.3	2.2	6.2	0.5	4.9
subtraction	30-15	15.0	16	numeric	numeric	noninformative	1	2.8	3.9	1.7	4.1	0.5	2.9
addition	24+11	35.0	25	word	word	informative	-10	2.2	5.8	2.3	5.2	0.5	3.5
