trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	19-25	-6.0	3	word	numeric	informative	9	1.1	6.0	2.0	5.1	0.5	4.0
subtraction	7-30	-23.0	-24	numeric	numeric	noninformative	-1	1.2	5.9	2.0	4.1	0.5	4.3
subtraction	28-18	10.0	11	word	numeric	noninformative	1	1.7	3.6	1.3	2.8	0.5	4.1
division	29/26	1.1	-7	word	word	informative	-8	2.4	2.7	1.4	5.4	0.5	4.5
addition	10+20	30.0	26	word	word	noninformative	-4	2.0	4.4	2.7	5.6	0.5	3.8
division	22/18	1.2	-6	numeric	numeric	noninformative	-7	1.4	3.2	1.6	3.8	0.5	3.9
addition	27+14	41.0	37	numeric	word	noninformative	-4	1.1	4.3	2.1	4.2	0.5	4.6
division	25/9	2.8	0	numeric	numeric	noninformative	-3	1.3	3.8	1.6	4.6	0.5	3.8
addition	19+24	43.0	47	word	word	informative	4	2.1	6.0	1.5	3.3	0.5	3.9
multiplication	27*4	108.0	109	word	numeric	informative	1	2.2	4.5	1.1	5.1	0.5	2.7
subtraction	13-7	6.0	3	word	word	noninformative	-3	2.8	4.4	2.5	5.0	0.5	6.8
division	15/7	2.1	3	numeric	numeric	informative	1	1.2	4.0	2.3	4.0	0.5	3.5
division	27/23	1.2	-4	numeric	numeric	informative	-5	2.8	2.8	2.8	4.9	0.5	3.0
addition	1+29	30.0	30	word	word	informative	0	2.0	6.3	2.5	4.3	0.5	6.1
multiplication	30*5	150.0	149	word	word	noninformative	-1	2.4	4.2	1.6	5.4	0.5	3.4
addition	7+18	25.0	18	word	word	noninformative	-7	1.6	5.3	2.1	4.3	0.5	5.1
multiplication	16*6	96.0	99	numeric	word	informative	3	1.4	3.3	1.3	5.1	0.5	4.2
multiplication	12*1	12.0	8	numeric	numeric	noninformative	-4	2.6	5.0	3.0	6.7	0.5	4.2
division	19/14	1.4	6	numeric	numeric	informative	5	2.8	5.3	1.3	5.8	0.5	3.6
multiplication	19*8	152.0	155	numeric	word	informative	3	2.4	7.3	1.3	5.2	0.5	4.1
subtraction	21-25	-4.0	-2	numeric	numeric	noninformative	2	2.5	5.1	1.1	4.7	0.5	6.9
subtraction	17-2	15.0	18	numeric	word	informative	3	2.7	4.3	2.9	4.0	0.5	3.5
multiplication	25*5	125.0	127	word	numeric	noninformative	2	1.6	4.3	2.3	4.8	0.5	4.8
addition	11+9	20.0	29	word	word	informative	9	2.1	5.9	1.2	3.9	0.5	6.0
