trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	27+5	32.0	27	word	numeric	noninformative	-5	1.8	3.7	2.6	4.6	0.5	5.6
division	13/8	1.6	4	numeric	word	informative	2	1.7	5.0	1.1	6.1	0.5	3.3
multiplication	19*4	76.0	80	numeric	word	informative	4	1.7	4.3	1.5	2.9	0.5	4.4
division	13/2	6.5	16	numeric	numeric	noninformative	10	1.0	3.4	2.7	2.4	0.5	4.6
subtraction	5-12	-7.0	1	word	word	noninformative	8	3.0	5.4	1.1	4.8	0.5	5.1
multiplication	23*5	115.0	108	numeric	word	informative	-7	2.9	4.9	1.3	3.6	0.5	5.0
division	18/8	2.2	3	word	word	noninformative	1	1.6	7.1	1.3	5.1	0.5	4.8
subtraction	6-3	3.0	0	word	word	informative	-3	2.2	5.5	2.9	4.4	0.5	4.4
addition	14+4	18.0	9	numeric	numeric	informative	-9	1.1	4.7	2.3	3.9	0.5	3.0
subtraction	2-25	-23.0	-23	word	numeric	informative	0	1.8	4.1	1.2	5.5	0.5	3.9
division	7/2	3.5	0	word	word	noninformative	-3	2.1	4.6	2.6	4.0	0.5	5.7
subtraction	21-6	15.0	18	numeric	word	noninformative	3	2.3	7.1	2.1	3.8	0.5	3.9
addition	9+9	18.0	22	numeric	word	informative	4	1.1	5.9	2.9	6.7	0.5	7.4
addition	10+4	14.0	11	numeric	numeric	noninformative	-3	1.2	5.2	1.9	3.2	0.5	4.7
addition	15+11	26.0	35	word	word	informative	9	2.9	4.1	2.3	4.3	0.5	6.6
addition	3+6	9.0	9	word	word	noninformative	0	1.5	4.8	1.7	4.2	0.5	4.7
multiplication	8*3	24.0	30	word	numeric	noninformative	6	1.9	3.9	1.6	3.0	0.5	5.1
multiplication	22*1	22.0	24	word	numeric	informative	2	2.8	4.2	1.7	3.7	0.5	4.2
multiplication	14*1	14.0	15	word	numeric	noninformative	1	2.0	7.2	1.2	3.7	0.5	4.6
subtraction	16-29	-13.0	-5	numeric	word	informative	8	2.1	3.2	2.2	3.6	0.5	4.6
division	12/5	2.4	2	numeric	numeric	noninformative	0	2.0	5.6	1.9	5.9	0.5	4.4
division	23/19	1.2	4	numeric	numeric	informative	3	2.9	5.2	1.2	5.1	0.5	2.8
subtraction	18-10	8.0	7	numeric	numeric	informative	-1	2.5	4.3	2.1	6.5	0.5	3.0
multiplication	27*7	189.0	188	word	numeric	noninformative	-1	1.1	4.8	2.6	4.3	0.5	3.5
