trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	30+4	34.0	35	numeric	numeric	noninformative	1	2.9	7.4	1.3	4.4	0.5	3.7
subtraction	28-16	12.0	9	numeric	word	noninformative	-3	2.7	4.3	1.0	5.7	0.5	6.9
addition	7+6	13.0	8	word	word	noninformative	-5	2.2	3.9	2.6	5.0	0.5	2.8
division	21/15	1.4	5	numeric	word	informative	4	2.8	5.0	2.3	4.4	0.5	3.5
subtraction	7-5	2.0	-8	word	numeric	noninformative	-10	1.6	4.4	1.7	6.8	0.5	7.4
division	28/10	2.8	-1	word	numeric	noninformative	-4	1.3	4.9	1.7	3.7	0.5	4.6
division	22/1	22.0	24	word	word	informative	2	2.7	5.2	2.0	3.8	0.5	4.0
multiplication	10*4	40.0	37	numeric	numeric	informative	-3	1.9	4.7	2.1	5.5	0.5	4.2
multiplication	24*1	24.0	22	word	numeric	informative	-2	2.0	4.5	3.0	4.4	0.5	4.5
addition	8+12	20.0	23	word	numeric	informative	3	1.9	6.4	2.9	6.2	0.5	2.4
addition	7+13	20.0	22	numeric	numeric	noninformative	2	1.7	4.7	2.6	3.6	0.5	4.5
division	10/3	3.3	3	word	numeric	noninformative	0	1.5	6.8	1.4	4.1	0.5	3.8
multiplication	13*7	91.0	92	numeric	word	informative	1	2.2	4.5	1.3	4.4	0.5	5.8
multiplication	5*8	40.0	39	word	numeric	noninformative	-1	1.6	4.2	1.1	3.1	0.5	6.0
subtraction	27-3	24.0	19	numeric	word	informative	-5	1.1	4.0	1.5	4.4	0.5	3.7
subtraction	22-9	13.0	6	word	word	noninformative	-7	2.4	4.3	1.7	5.9	0.5	3.3
division	29/7	4.1	5	numeric	word	informative	1	1.4	3.8	2.9	2.5	0.5	3.4
addition	26+8	34.0	39	word	word	informative	5	1.4	2.8	1.7	5.4	0.5	2.3
division	29/23	1.3	3	numeric	numeric	noninformative	2	2.5	4.1	2.0	4.4	0.5	4.3
subtraction	19-28	-9.0	-18	word	word	informative	-9	1.3	4.6	1.4	6.7	0.5	5.4
addition	7+11	18.0	21	numeric	numeric	noninformative	3	1.6	3.3	2.8	4.8	0.5	3.6
multiplication	10*6	60.0	61	numeric	word	noninformative	1	2.9	4.6	1.4	3.5	0.5	3.7
multiplication	4*4	16.0	16	word	numeric	informative	0	3.0	3.5	2.7	7.3	0.5	3.3
subtraction	22-6	16.0	16	numeric	word	informative	0	3.0	3.7	1.1	4.0	0.5	4.0
