trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
math	26/4	6.5	16	numeric	word	noninformative	10	1.3	4.2	1.0	7.2	0.5	4.7
math	5+16	21.0	30	word	word	noninformative	9	3.0	3.7	1.5	4.5	0.5	3.6
math	4+26	30.0	26	numeric	word	informative	-4	2.7	3.9	1.0	4.1	0.5	4.7
math	7-29	-22.0	-22	word	word	noninformative	0	1.4	4.6	1.1	4.5	0.5	3.8
math	30+26	56.0	53	word	numeric	noninformative	-3	1.8	4.2	2.5	6.9	0.5	4.0
baseline	5	5.0	14	word	word	noninformative	9	2.2	4.0	1.3	3.0	0.5	4.1
baseline	28	28.0	38	numeric	numeric	noninformative	10	1.9	4.4	2.1	6.3	0.5	6.2
math	27*18	486.0	488	numeric	word	informative	2	2.2	4.7	2.4	3.8	0.5	5.2
math	9+29	38.0	37	numeric	word	noninformative	-1	2.0	4.5	1.0	2.8	0.5	3.7
baseline	7	7.0	8	word	numeric	noninformative	1	1.5	5.5	2.2	2.9	0.5	4.9
baseline	14	14.0	17	word	numeric	informative	3	2.6	5.8	2.7	5.4	0.5	4.2
math	28*30	840.0	839	word	word	informative	-1	1.1	3.1	1.9	4.4	0.5	5.3
math	25/8	3.1	5	word	word	informative	2	2.5	6.2	2.7	3.7	0.5	5.4
baseline	15	15.0	7	numeric	numeric	informative	-8	2.7	5.3	2.4	3.4	0.5	6.1
math	16*5	80.0	80	numeric	numeric	noninformative	0	1.9	5.8	2.6	5.0	0.5	5.7
math	8-28	-20.0	-17	numeric	word	noninformative	3	2.6	3.4	2.5	3.3	0.5	3.3
baseline	2	2.0	-1	word	numeric	informative	-3	1.6	6.5	1.9	3.4	0.5	3.5
math	17/11	1.5	5	numeric	numeric	informative	3	1.2	2.6	1.7	4.5	0.5	7.9
math	5*26	130.0	124	word	numeric	informative	-6	2.9	4.0	1.8	5.6	0.5	2.9
baseline	1	1.0	10	numeric	numeric	noninformative	9	1.8	5.4	3.0	2.1	0.5	5.1
math	12-17	-5.0	-8	numeric	word	informative	-3	1.3	4.5	1.5	5.5	0.5	3.7
math	26/15	1.7	3	numeric	numeric	noninformative	1	2.3	4.3	2.7	3.7	0.5	6.3
baseline	12	12.0	11	word	numeric	informative	-1	1.0	3.0	1.0	3.0	0.5	6.9
math	11-7	4.0	-5	word	word	informative	-9	2.7	4.3	1.2	4.3	0.5	15.7
