trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	12/12	1.0	7	numeric	word	noninformative	6	2.6	3.6	2.2	6.7	0.5	5.6
multiplication	15*6	90.0	87	numeric	word	informative	-3	1.6	2.8	2.5	5.2	0.5	5.2
addition	6+24	30.0	25	numeric	word	informative	-5	2.1	7.3	1.5	5.8	0.5	3.0
multiplication	19*3	57.0	62	word	numeric	noninformative	5	1.1	3.8	2.2	5.2	0.5	3.3
multiplication	21*5	105.0	104	numeric	word	noninformative	-1	2.2	4.1	2.0	6.0	0.5	4.3
division	21/20	1.1	0	word	numeric	noninformative	-1	1.2	3.4	2.5	3.0	0.5	4.0
multiplication	21*8	168.0	165	word	numeric	noninformative	-3	2.1	4.5	2.1	5.6	0.5	3.6
addition	10+2	12.0	13	word	word	noninformative	1	2.0	3.7	1.7	4.4	0.5	3.9
addition	1+9	10.0	3	numeric	word	noninformative	-7	2.5	6.4	1.7	4.3	0.5	4.9
division	26/21	1.2	3	numeric	numeric	informative	2	2.4	5.7	1.9	4.4	0.5	5.5
subtraction	1-3	-2.0	-8	numeric	word	informative	-6	1.2	3.9	2.5	3.0	0.5	6.8
division	13/3	4.3	5	word	numeric	noninformative	1	2.8	3.8	1.8	3.0	0.5	7.6
addition	20+1	21.0	20	numeric	numeric	informative	-1	2.5	2.7	1.8	7.5	0.5	6.5
subtraction	26-18	8.0	10	numeric	word	informative	2	1.9	6.6	1.5	2.9	0.5	3.4
division	29/11	2.6	4	word	numeric	noninformative	1	2.8	4.3	2.2	4.6	0.5	3.9
subtraction	19-14	5.0	4	word	numeric	informative	-1	1.7	3.7	2.0	3.1	0.5	5.1
division	18/2	9.0	1	word	numeric	informative	-8	2.7	4.1	1.9	4.6	0.5	4.5
subtraction	14-9	5.0	6	word	numeric	informative	1	2.0	7.4	1.8	5.4	0.5	3.8
multiplication	21*3	63.0	65	word	word	noninformative	2	1.9	4.3	1.1	4.0	0.5	4.4
multiplication	28*5	140.0	144	numeric	numeric	informative	4	3.0	4.7	2.0	4.0	0.5	5.9
addition	18+18	36.0	42	word	word	noninformative	6	1.3	4.0	1.3	4.9	0.5	4.1
subtraction	3-8	-5.0	-5	numeric	word	noninformative	0	1.4	5.1	1.6	5.6	0.5	2.7
subtraction	5-2	3.0	-2	numeric	numeric	informative	-5	2.0	3.0	2.7	3.8	0.5	3.5
addition	16+3	19.0	22	word	word	informative	3	2.5	3.5	2.7	5.0	0.5	3.6
