trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	20/1	20.0	19	word	numeric	informative	-1	2.4	2.2	1.8	5.7	0.5	3.6
multiplication	10*4	40.0	35	numeric	numeric	noninformative	-5	1.1	3.1	1.0	4.7	0.5	4.1
subtraction	12-6	6.0	12	word	numeric	informative	6	2.9	4.8	1.9	5.2	0.5	3.6
multiplication	22*6	132.0	132	numeric	numeric	noninformative	0	2.4	4.7	1.8	3.4	0.5	3.1
subtraction	13-21	-8.0	-2	numeric	numeric	noninformative	6	2.2	3.0	2.3	3.1	0.5	4.5
division	15/6	2.5	0	word	numeric	informative	-2	1.3	5.2	2.0	4.0	0.5	2.8
subtraction	19-11	8.0	6	word	word	informative	-2	2.9	3.5	1.3	3.3	0.5	3.9
multiplication	22*8	176.0	179	numeric	numeric	informative	3	1.7	3.3	2.3	3.5	0.5	5.3
addition	29+10	39.0	40	word	word	noninformative	1	2.2	5.4	1.3	4.1	0.5	3.4
division	30/1	30.0	30	numeric	numeric	informative	0	1.9	3.5	1.3	6.2	0.5	3.2
division	8/2	4.0	-5	word	word	informative	-9	1.5	3.1	1.4	4.6	0.5	4.9
subtraction	9-21	-12.0	-10	word	word	informative	2	1.1	5.2	1.2	4.2	0.5	4.1
multiplication	15*5	75.0	72	word	numeric	noninformative	-3	1.3	4.7	1.1	3.9	0.5	5.5
addition	26+11	37.0	47	word	word	informative	10	2.6	3.2	1.1	6.0	0.5	3.3
division	22/7	3.1	12	numeric	numeric	informative	9	2.3	4.4	1.9	7.3	0.5	4.5
addition	2+25	27.0	29	numeric	word	noninformative	2	2.1	4.2	2.6	4.7	0.5	5.0
multiplication	24*4	96.0	97	numeric	word	noninformative	1	1.1	7.5	2.2	4.1	0.5	6.5
subtraction	22-27	-5.0	-11	numeric	word	noninformative	-6	1.9	5.2	2.3	4.7	0.5	3.7
addition	28+9	37.0	36	word	numeric	noninformative	-1	2.8	5.2	2.9	6.4	0.5	5.4
multiplication	5*2	10.0	7	word	word	noninformative	-3	2.0	4.5	2.0	5.2	0.5	7.5
subtraction	11-27	-16.0	-16	numeric	word	informative	0	1.8	4.1	2.3	5.5	0.5	4.8
addition	2+28	30.0	21	numeric	numeric	informative	-9	2.2	4.0	1.4	7.4	0.5	4.9
addition	3+30	33.0	31	numeric	word	noninformative	-2	1.6	4.5	1.5	4.9	0.5	4.5
division	12/1	12.0	2	word	word	noninformative	-10	2.2	3.1	1.9	5.2	0.5	5.4
