trial_type	equation	solution	comparison	equation_representation	comparison_representation	feedback	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	18*2	36.0	39	numeric	word	noninformative	3	1.0	4.1	1.1	2.9	0.5	6.8
multiplication	19*6	114.0	115	word	numeric	noninformative	1	2.0	5.3	2.9	6.5	0.5	4.0
multiplication	13*8	104.0	111	numeric	numeric	noninformative	7	2.5	3.5	1.1	3.5	0.5	5.7
division	20/6	3.3	2	word	word	informative	-1	1.2	4.5	2.7	5.2	0.5	4.5
division	27/8	3.4	3	word	word	informative	0	1.2	4.9	1.6	5.0	0.5	4.2
subtraction	28-26	2.0	-6	numeric	word	informative	-8	1.4	3.3	2.4	4.9	0.5	2.8
addition	7+28	35.0	36	numeric	numeric	informative	1	2.9	6.1	2.5	4.9	0.5	3.8
multiplication	12*2	24.0	24	word	numeric	noninformative	0	1.4	5.4	2.5	3.6	0.5	3.0
division	12/10	1.2	3	numeric	word	informative	2	1.2	4.7	1.4	4.1	0.5	3.8
addition	7+23	30.0	28	numeric	numeric	noninformative	-2	2.5	6.7	2.8	3.9	0.5	4.4
subtraction	21-7	14.0	12	word	numeric	informative	-2	2.1	4.1	2.5	4.3	0.5	5.2
division	21/20	1.1	7	word	numeric	noninformative	6	2.7	4.9	2.3	4.5	0.5	4.5
subtraction	30-6	24.0	23	numeric	word	informative	-1	2.0	3.5	1.1	4.0	0.5	4.9
division	30/9	3.3	8	word	word	noninformative	5	1.7	3.7	1.3	3.4	0.5	6.5
addition	4+29	33.0	41	numeric	word	informative	8	1.1	3.7	2.3	3.9	0.5	5.7
multiplication	12*1	12.0	22	word	numeric	informative	10	1.2	5.1	1.9	6.5	0.5	4.3
subtraction	26-9	17.0	25	word	numeric	noninformative	8	2.0	5.1	2.8	5.4	0.5	6.3
subtraction	16-7	9.0	0	word	numeric	noninformative	-9	1.1	6.1	1.4	4.1	0.5	5.4
addition	14+22	36.0	35	word	word	informative	-1	2.7	3.8	1.1	5.0	0.5	3.6
division	13/3	4.3	0	word	numeric	informative	-4	2.1	2.7	1.0	5.0	0.5	5.6
addition	2+14	16.0	20	numeric	word	noninformative	4	2.9	3.6	2.9	5.4	0.5	3.2
subtraction	20-7	13.0	19	numeric	word	noninformative	6	1.5	4.0	2.3	4.9	0.5	5.6
multiplication	13*3	39.0	42	numeric	numeric	noninformative	3	2.7	3.8	2.0	3.0	0.5	5.8
addition	28+3	31.0	34	numeric	word	informative	3	1.6	2.9	1.1	3.7	0.5	4.1
